ql	Int0173	errInt0173
0	NAN	NAN
0.0002017023135626362	NAN	NAN
0.000403404626873616	NAN	NAN
0.0006051069396833977	NAN	NAN
0.0008068092517382104	NAN	NAN
0.001008511562789569	NAN	NAN
0.001210213872582647	NAN	NAN
0.0014119161808679	NAN	NAN
0.001613618487397904	416.5731647326011	0.5719063375464787
0.001815320791918886	398.4353164468511	0.3777822087128634
0.002017023094177075	388.7603767927315	0.5515413804014644
0.002218725393929274	380.8639522832348	0.4283110446198538
0.002420427690911138	372.7423292583564	0.3437471249405475
0.002622129984890043	364.0485287385791	0.3334251486216528
0.002823832275591071	355.5653672577381	0.2257006192850184
0.003025534562781599	346.530409972282	0.198334504630974
0.00322723684619728	337.3997441932271	0.3763693798291748
0.003428939125605493	327.9945388407255	0.2474408093592156
0.003630641400731317	318.2466900172923	0.2725382633640899
0.00383234367134213	308.5114070017343	0.2159666786263456
0.004034045937184158	298.8485108001477	0.1777398120543084
0.004235748198003635	288.3577058712729	0.1617519354451016
0.004437450453546786	278.209592005104	0.2426628828488291
0.004639152703559841	267.8804484469077	0.2402866277237811
0.004840854947789029	257.4344192225157	0.2037400450443686
0.005042557186001725	247.0790705808599	0.2285135741258686
0.005244259417933586	236.8929827568445	0.1914245593757509
0.00544596164333084	226.3214392883228	0.1711002953560148
0.005647663861950289	215.9703574488409	0.1195047873398168
0.005849366073538162	205.6264755668242	0.1698019536672441
0.00605106827784069	195.3188010337981	0.1271693187610041
0.006252770474604099	185.3607354129811	0.07055618215750661
0.006454472663585194	175.4422262034008	0.1187487560277586
0.006656174844519628	165.9355767934585	0.1767901976515486
0.00685787701717478	156.5507966204551	0.1241813514495409
0.007059579181286302	147.150482123342	0.1485471298299346
0.007261281336610998	138.0616377815638	0.1132785496127064
0.007462983482884524	129.1088836927177	0.1136568655232078
0.007664685619874255	120.7218596512254	0.151222159200848
0.007866387747315847	112.5849468700186	0.09746777310508099
0.008068089864955528	104.5934207454528	0.08546083126784533
0.008269791972550103	96.96123590227374	0.05836136704259483
0.008471494069856372	89.51946863520222	0.07593218451193046
0.008673196156599417	82.64918476228367	0.08222155038931925
0.008874898232546615	76.04591321242383	0.07701161883053922
0.009076600297444191	69.64728238526837	0.1037078668149593
0.009278302351048954	63.72284764323807	0.07023857525972704
0.009480004393085982	58.02243766526455	0.05954516787875804
0.009681706423322653	52.5943140223799	0.04995430364947268
0.00988340844149462	47.60337372976946	0.05019115092418353
0.01008511044736926	43.00079876347942	0.03447824263868218
0.01028681244068223	38.57739573411451	0.04366025473805433
0.01048851442117976	34.55711365922387	0.03522564919042947
0.01069021638861864	30.79375119422485	0.02415966116259867
0.01089191834275569	27.28031482903038	0.02587960473372441
0.01109362028335828	24.09072398087275	0.02155094911048512
0.01129532221010919	21.18142413504219	0.006999226278683841
0.01149702412279695	18.50838214510012	0.01935178060173113
0.01169872602110434	16.072187059528	0.01976512622230087
0.01190042790492564	13.9165846928736	0.01897733824331762
0.01210212977394362	11.92100723110077	0.01503964182607619
0.01230383162784106	10.17832911368533	0.01816845742702311
0.0125055334664065	8.642639194056891	0.00998975280413511
0.01270723528942846	7.299112283573002	0.01124333358179887
0.01290893709658972	6.114609326683971	0.01483606974415023
0.01311063888767881	5.105002746461781	0.01099954709295787
0.01331234066248425	4.23572794836611	0.006557912024901463
0.01351404242068882	3.496780288267288	0.005137396604100717
0.01371574416208106	2.895534167753553	0.003945988804948004
0.01391744588644949	2.404429137219589	0.00460353452304496
0.01411914759337114	2.021899734440783	0.002211773854995223
0.0143208492827403	1.735324591360424	0.004261738633002716
0.01452255095434547	1.513176227032792	0.004106250268166069
0.01472425260776371	1.367972588495832	0.003118356513878155
0.01492595424288929	1.279667007354151	0.004340042867549891
0.01512765585951071	1.251864092715896	0.002679100839837814
0.01532935745720504	1.26691936617913	0.002553175636413337
0.0155310590357608	1.31498161300051	0.004502274577939095
0.01573276059507224	1.394204004054979	0.002441728153407252
0.01593446213482216	1.49098645704672	0.002128441677370907
0.0161361636545876	1.597791313187167	0.004414476799247917
0.01633786515436856	1.718654831784935	0.0009223677194573124
0.01653956663374209	1.851380349707495	0.003051299246696627
0.01674126809260245	1.981328382105369	0.004033933208582786
0.0169429695305267	2.097193404178508	0.002456194925053609
0.01714467094740909	2.214949624505929	0.003860796345501775
0.01734637234293241	2.338111769733294	0.006408145282947949
0.01754807371688517	2.444340225578868	0.006177709678246094
0.01774977506895018	2.537101118148998	0.006583599400401463
0.01795147639891595	2.589038944669439	0.004492552576427924
0.01815317770646527	2.664463074528281	0.005874825798463598
0.0183548789914924	2.702140919010962	0.005073491398011862
0.01855658025357439	2.721376377461332	0.009526937503359513
0.01875828149260551	2.733310226601004	0.005110156283021519
0.01895998270826852	2.7294785974006	0.003587416650115036
0.01916168390035197	2.691935102528291	0.004088866887640322
0.01936338506853864	2.675967199167607	0.005004770804506618
0.01956508621261705	2.621281441353613	0.007842338685108415
0.01976678733237572	2.559277157773299	0.002649611282105214
0.01996848842749745	2.480920160890534	0.004300418387242041
0.02017018949777075	2.394520309009242	0.007843138557402514
0.02037189054287841	2.303738294681875	0.003518121850126966
0.02057359156260895	2.202111013253614	0.004741167437393674
0.02077529255675091	2.092677673912673	0.002487258144637291
0.02097699352498707	1.985048012184217	0.001161345840779986
0.02117869446721168	1.86738099162478	0.001506355582681207
0.02138039538289605	1.739022315005048	0.004632057321577658
0.0215820962720402	1.623889818659856	0.0042688304334119
