#####################################################################################################
# NeXus source file: noemi7
# NXdata: name = img{0}_azimuthalIntegration_Px_20                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000505731836514
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331580057586949
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.2214667891439285e-06
# GlobalNormalization                               28.380426894565687
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3793869018554688
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)30_00224{00000}_AzInt_Px_20    Sig(q)30_00224{00000}_AzInt_Px_20  
0.0                                nan                                nan                                
0.0001486390049044326              nan                                nan                                
0.00029727800960908403             nan                                nan                                
0.000445917013914173               nan                                nan                                
0.0005945560176199183              nan                                nan                                
0.0007431950205265388              nan                                nan                                
0.0008918340224342532              nan                                nan                                
0.0010404730231432808              nan                                nan                                
0.0011891120224538396              43507.99850185076                  19.576953413721377                 
0.001337751020166149               41092.61513144192                  7.767241765175079                  
0.0014863900160804278              38365.06461166153                  5.6069191887365                    
0.0016350290099968942              35774.057509548904                 4.661875437846698                  
0.0017836680017157683              33445.63870799512                  4.628912467880842                  
0.001932306991037268               31340.020143719306                 4.186681582203124                  
0.0020809459777616124              29457.686842179523                 3.745191567473822                  
0.0022295849616890207              27645.017175497873                 3.53387930443107                   
0.0023782239426197124              26018.598033341983                 3.1567385950328806                 
0.0025268629203539046              24562.02688602596                  3.1722942931544957                 
0.0026755018946918183              23214.890707303137                 2.804511680948147                  
0.002824140865433671               21956.772702433682                 2.7144397837645413                 
0.0029727798323796835              20721.884076177343                 2.553266954935547                  
0.003121418795330073               19649.081737509227                 2.3920434737539975                 
0.0032700577540850603              18639.529721697978                 2.369273390347123                  
0.0034186967084448633              17660.544226631642                 2.1158519801523714                 
0.0035673356582097003              16681.490585598043                 2.0638044014926447                 
0.003715974603179794               15825.96546061719                  1.9886859715557041                 
0.00386461354315536                15041.63622419514                  1.886014711552938                  
0.00401325247793662                14273.058608152609                 1.8249910159759601                 
0.004161891407323792               13523.229318817004                 1.6596168876416224                 
0.004310530331117095               12844.823849458397                 1.6413459856440422                 
0.00445916924911675                12210.47908230026                  1.577008425528365                  
0.004607808161122976               11615.711371428302                 1.5037455103847497                 
0.004756447066935991               11054.312069283042                 1.4629210996316702                 
0.004905085966356017               10515.337044393702                 1.3509968294661956                 
0.00505372485918327                10008.383097948074                 1.355258404175325                  
0.005202363745217974               9530.006258878739                  1.2585470004983539                 
0.005351002624260346               9080.475485996838                  1.2343418051133528                 
0.005499641496110608               8635.649843866036                  1.1814356452167298                 
0.005648280360568975               8240.664125081124                  1.1285076366048095                 
0.005796919217435672               7861.591482549514                  1.1246671570613125                 
0.0059455580665109175              7484.441159502944                  1.031204259478357                  
0.00609419690759493                7118.649238758325                  1.0118278294345147                 
0.006242835740487932               6791.064896566766                  0.9842634203069051                 
0.00639147456499014                6490.57472122879                   0.9526474394534192                 
0.006540113380901778               6192.221167166607                  0.917834255790185                  
0.006688752188023065               5911.803282113183                  0.8625254206227759                 
0.0068373909861542195              5656.932827261031                  0.8672783871202667                 
0.006986029775095464               5410.785383629969                  0.8193358390310597                 
0.0071346685546470195              5175.712214520349                  0.7985332970550153                 
0.007283307324609103               4949.351837650247                  0.7741385144331483                 
0.00743194608478194                4739.526256631025                  0.7387504834423207                 
0.007580584834965747               4531.57025623449                   0.7369563032738972                 
0.007729223574960747               4336.967416100749                  0.6899722555377578                 
0.007877862304567157               4149.912785993516                  0.6802476156985074                 
0.008026501023585205               3974.938705270692                  0.6554620070955949                 
0.008175139731815108               3809.654126377512                  0.6339582640324466                 
0.008323778429057087               3655.627089616269                  0.6324761537192393                 
0.00847241711511136                3508.664133546255                  0.5909632004163342                 
0.008621055789778157               3368.981857633304                  0.5807232274482402                 
0.00876969445285769                3236.9697833624014                 0.5660249032027077                 
0.008918333104150186               3115.390292280491                  0.5537400765410198                 
0.009066971743455865               2997.121088758512                  0.5371590093262154                 
0.009215610370574947               2883.2374055755467                 0.5143584461779862                 
0.009364248985307655               2775.8888865658887                 0.5148481616759472                 
0.009512887587454211               2672.8898193792193                 0.49078749071057315                
0.00966152617681484                2577.175038967605                  0.48069216471737813                
0.009810164753189759               2484.4697845529486                 0.4701762116201091                 
0.00995880331637919                2394.750156511563                  0.44929685211269205                
0.010107441866183361               2313.0159457332675                 0.45772638826393547                
0.010256080402402487               2230.00012915087                   0.4264833051094845                 
0.010404718924836796               2151.474195748661                  0.42586448293072143                
0.010553357433286508               2075.9484269762993                 0.40819486668691524                
0.010701995927551847               2006.6142202729611                 0.40177826068291317                
0.010850634407433035               1938.8783458462144                 0.39906000995828644                
0.01099927287273029                1873.437115437532                  0.38047729229754684                
0.011147911323243845               1811.2805050952034                 0.3757640876791437                 
0.011296549758773915               1750.8822636571074                 0.3634642440331187                 
0.011445188179120724               1693.5064357673084                 0.35784269759706977                
0.0115938265840845                 1638.6153781625724                 0.3512427013082961                 
0.011742464973465466               1585.7263148942827                 0.33733788913553936                
0.011891103347063838               1534.554915398548                  0.337748811822188                  
0.012039741704679847               1485.5104092053743                 0.3251824246137221                 
0.012188380046113712               1438.8650530710543                 0.31685180805668534                
0.012337018371165662               1393.1318396753368                 0.31270593857440754                
0.01248565667963592                1350.2221096111286                 0.3036474706233229                 
0.012634294971324705               1307.9349136857695                 0.3020920673683594                 
0.012782933246032245               1267.386686838417                  0.28972817542397866                
0.012931571503558769               1228.351342640895                  0.28712675422896866                
0.013080209743704493               1190.0030940661532                 0.27737533454377933                
0.013228847966269644               1153.1451231676397                 0.27481657630208856                
0.013377486171054451               1117.783184309522                  0.26932147562026126                
0.013526124357859137               1083.8137298999584                 0.26090838884441714                
0.013674762526483924               1050.8649479281992                 0.25714117530099617                
0.013823400676729044               1018.0028879221779                 0.25020121539016416                
0.013972038808394713               986.7622921298679                  0.24895284821021943                
0.014120676921281166               957.2508324982107                  0.23991442583878245                
0.014269315015188622               927.3616798347456                  0.23414979101870279                
0.014417953089917307               899.2273978761472                  0.23332734636776495                
0.014566591145267453               872.1931764501277                  0.22632009875002748                
