#####################################################################################################
# NeXus source file: GlassyC
# NXdata: name = img{0}_azimuthalIntegration_Px_34                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              1.0
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.7221899117023785e-06
# GlobalNormalization                               1.0287749320728268
# AbsTimeStamps                                     nan
# TimeStamps                                        1.370973825454712
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)glassyC_00203{00000}_AzInt_Px_34         Sig(q)glassyC_00203{00000}_AzInt_Px_34       
0.02051210874077824                1101.0077911627097                           1.3127829112687341                           
0.020660745927903117               1098.9839051764739                           1.2751361377506085                           
0.020809383087259083               1097.5431895662846                           1.3235665725081125                           
0.02095802021864636                1095.746501801309                            1.3106987441048283                           
0.02110665732186519                1093.8464111054357                           1.302231329069556                            
0.021255294396715804               1095.2305029259774                           1.3200061431664047                           
0.021403931442998434               1091.9187995132313                           1.3052538903029318                           
0.021552568460513323               1089.5290744394883                           1.3409286466547592                           
0.021701205449060703               1088.8090216167416                           1.3172096346382374                           
0.021849842408440803               1087.9111793176437                           1.3188303957575342                           
0.02199847933845386                1086.1658867276522                           1.3377228603865439                           
0.02214711623890011                1085.8864744156792                           1.319775411346974                            
0.02229575310957979                1123.7113891213276                           1.333789815507675                            
0.022444389950293145               1108.4458169026605                           1.286503552748626                            
0.022593026760840393               1103.1862190005786                           1.2904042627737333                           
0.02274166354102178                1099.687743188821                            1.288356718855181                            
0.02289030029063754                1092.2008643860822                           1.2485965477267942                           
0.02303893700948792                1094.0042399824429                           1.2683913183199058                           
0.02318757369737314                1090.1637633343537                           1.2392698220297669                           
0.023336210354093452               1090.57399560622                             1.266401594105094                            
0.02348484697944908                1089.13252679822                             1.237787267867728                            
0.02363348357324028                1087.3855310575677                           1.242199132221956                            
0.023782120135267273               1085.5183663971566                           1.2411323527700364                           
0.023930756665330306               1083.8343931417621                           1.220721557392761                            
0.02407939316322961                1083.5673957307029                           1.240922997400774                            
0.024228029628765434               1081.585998973781                            1.2134626275727614                           
0.024376666061738005               1082.1445671871804                           1.2206336485380234                           
