<X> <Y> <dY>
2.419990648294138e-02 9.113467561319992e+01 8.285432727075472e-02
2.434837038747209e-02 8.534392978300272e+01 8.040694202740882e-02
2.449683425935346e-02 7.957386498512352e+01 7.742099047407126e-02
2.464529809838643e-02 7.408599435499087e+01 7.331485522486378e-02
2.479376190437193e-02 6.877735702498187e+01 7.192651373636161e-02
2.494222567711088e-02 6.372478000353794e+01 6.818148397677160e-02
2.509068941640423e-02 5.897149418450918e+01 6.622838299562174e-02
2.523915312205290e-02 5.434646626591818e+01 6.283567534452471e-02
2.538761679385784e-02 4.991110011031387e+01 6.009400382481411e-02
2.553608043161997e-02 4.600115306826631e+01 5.788942476326803e-02
2.568454403514022e-02 4.218810099426883e+01 5.502527943210492e-02
2.583300760421955e-02 3.863784801799360e+01 5.290964827558024e-02
2.598147113865888e-02 3.546437048553739e+01 5.007993016803226e-02
2.612993463825913e-02 3.242504689035105e+01 4.807811900202214e-02
2.627839810282126e-02 2.969167038096489e+01 4.609985425655787e-02
2.642686153214619e-02 2.729359414892248e+01 4.364450697269818e-02
2.657532492603487e-02 2.502441493935818e+01 4.173611969152399e-02
2.672378828428821e-02 2.299754898674382e+01 3.993189736367954e-02
2.687225160670718e-02 2.145186022149916e+01 3.884619656598493e-02
2.702071489309268e-02 1.997767896006323e+01 3.731532584307339e-02
2.716917814324569e-02 1.873913434333571e+01 3.576704793709427e-02
2.731764135696711e-02 1.785539433490269e+01 3.520849591431476e-02
2.746610453405790e-02 1.703904233089791e+01 3.408415218094130e-02
2.761456767431899e-02 1.661563470567474e+01 3.355064838769553e-02
2.776303077755132e-02 1.627789257184476e+01 3.333555658504948e-02
2.791149384355582e-02 1.606684559494886e+01 3.284582257302467e-02
2.805995687213344e-02 1.605783575480826e+01 3.294076160921033e-02
2.820841986308512e-02 1.629834151881670e+01 3.314444684821691e-02
2.835688281621178e-02 1.659455295530888e+01 3.321356009329977e-02
2.850534573131439e-02 1.707970112250887e+01 3.369557394837012e-02
2.865380860819386e-02 1.758530174976155e+01 3.414801955328201e-02
