<X> <Y> <dY>
1.662820872228182e-02 8.849722329079682e+00 2.579151481386260e-02
1.677667402795988e-02 9.358149881712281e+00 2.636851902649619e-02
1.692513931114134e-02 1.007890537428474e+01 2.738489236607322e-02
1.707360457162713e-02 1.099133044321148e+01 2.811422183183398e-02
1.722206980921815e-02 1.214272572004132e+01 3.003647517680802e-02
1.737053502371535e-02 1.329934979395003e+01 3.077539189032511e-02
1.751900021491964e-02 1.467100328210702e+01 3.216814804544314e-02
1.766746538263194e-02 1.613103276489110e+01 3.396428419854881e-02
1.781593052665317e-02 1.757779698652595e+01 3.494868121480053e-02
1.796439564678426e-02 1.913596550387049e+01 3.673850508530816e-02
1.811286074282614e-02 2.064658961314752e+01 3.769911298872248e-02
1.826132581457971e-02 2.215926369503387e+01 3.884852916585634e-02
1.840979086184591e-02 2.377981468426882e+01 4.024400541818111e-02
1.855825588442566e-02 2.532198255172393e+01 4.112250627416912e-02
1.870672088211989e-02 2.672443115947598e+01 4.243903658152615e-02
1.885518585472951e-02 2.808194144222377e+01 4.384929893215964e-02
1.900365080205546e-02 2.955668281311051e+01 4.541065057800107e-02
1.915211572389865e-02 3.067035873746259e+01 4.632107501523886e-02
1.930058062006001e-02 3.197919717197344e+01 4.759098925476205e-02
1.944904549034047e-02 3.305379077521752e+01 4.948532703204241e-02
1.959751033454094e-02 3.394612356431659e+01 5.022115976772933e-02
1.974597515246237e-02 3.482962187382551e+01 5.189142269867859e-02
1.989443994390566e-02 3.566341152122782e+01 5.286729892274100e-02
2.004290470867175e-02 3.622168931802076e+01 5.332008678332648e-02
2.019136944656156e-02 3.682593534534121e+01 5.401056048728591e-02
2.033983415737602e-02 3.719070216961209e+01 5.465711401906450e-02
2.048829884091604e-02 3.749227736314722e+01 5.522397086672051e-02
2.063676349698258e-02 3.760512882837183e+01 5.508988052323588e-02
2.078522812537653e-02 3.765352887078975e+01 5.582983359580961e-02
2.093369272589884e-02 3.758084694588320e+01 5.582082100772279e-02
2.108215729835043e-02 3.749455993614884e+01 5.580165487332075e-02
2.123062184253223e-02 3.724260914231147e+01 5.606786003117173e-02
2.137908635824515e-02 3.689941879331533e+01 5.567220589483020e-02
2.152755084529015e-02 3.651174134052463e+01 5.556055649036950e-02
2.167601530346813e-02 3.587495680821381e+01 5.539320127118845e-02
2.182447973258003e-02 3.537367769044245e+01 5.542067794888384e-02
2.197294413242678e-02 3.472207782771528e+01 5.445068252383766e-02
2.212140850280929e-02 3.389442141729786e+01 5.318396585118680e-02
2.226987284352852e-02 3.304509884118188e+01 5.242850206430714e-02
2.241833715438537e-02 3.213161204716479e+01 5.080384093296286e-02
2.256680143518079e-02 3.120264081267753e+01 5.022099622891676e-02
2.271526568571569e-02 3.019007425488305e+01 4.860473356389154e-02
2.286372990579102e-02 2.904950785653798e+01 4.714344768414756e-02
2.301219409520770e-02 2.804926270599551e+01 4.674331810762376e-02
2.316065825376665e-02 2.690775104327586e+01 4.507192594195358e-02
2.330912238126882e-02 2.577996551713556e+01 4.464406329482867e-02
2.345758647751513e-02 2.462230805399724e+01 4.267951596049696e-02
2.360605054230651e-02 2.349642376538324e+01 4.224213134379945e-02
