<X> <Y> <dY>
4.899277423648181e-02 1.292498180119775e+00 8.422730922661312e-03
4.914122992953956e-02 1.199134778080025e+00 8.104482318826862e-03
4.928968555670842e-02 1.118888336642099e+00 7.848804708646982e-03
4.943814111778932e-02 1.055242160425496e+00 7.583236443677886e-03
4.958659661258329e-02 9.721467297596631e-01 7.312268136513982e-03
4.973505204089131e-02 8.924247583941123e-01 6.984441984110135e-03
4.988350740251437e-02 8.228461744785093e-01 6.699777693218779e-03
5.003196269725350e-02 7.572559738661631e-01 6.437101445269548e-03
5.018041792490967e-02 6.964897494525760e-01 6.195733605313353e-03
5.032887308528391e-02 6.385323258272557e-01 5.865999730113157e-03
5.047732817817720e-02 5.802235923214694e-01 5.617376408395917e-03
5.062578320339053e-02 5.270062313218561e-01 5.342682058461590e-03
5.077423816072490e-02 4.793417357133765e-01 5.105740301370717e-03
5.092269304998134e-02 4.321351178968071e-01 4.870229594565689e-03
5.107114787096082e-02 3.869975211572839e-01 4.534746645946105e-03
5.121960262346438e-02 3.607346212898455e-01 4.438319278685021e-03
5.136805730729297e-02 3.188633611682770e-01 4.145279656840712e-03
5.151651192224765e-02 3.024109344816621e-01 4.045110925559951e-03
5.166496646812937e-02 2.819808372593231e-01 3.902124861384070e-03
5.181342094473917e-02 2.706825292716588e-01 3.817355367186022e-03
5.196187535187805e-02 2.518891289560906e-01 3.689915886030212e-03
5.211032968934701e-02 2.458562157556115e-01 3.643614045004560e-03
5.225878395694704e-02 2.396487826710054e-01 3.575652897174424e-03
5.240723815447917e-02 2.407212558643133e-01 3.594456372871343e-03
5.255569228174441e-02 2.381586373430626e-01 3.560958297644631e-03
5.270414633854377e-02 2.445546733655851e-01 3.652511542444268e-03
5.285260032467823e-02 2.567170105134916e-01 3.691573337614460e-03
5.300105423994882e-02 2.664314454318635e-01 3.768286483215724e-03
5.314950808415651e-02 2.971147522700509e-01 3.971426801654010e-03
5.329796185710238e-02 3.118273215892739e-01 4.066544240020549e-03
5.344641555858739e-02 3.381216542436356e-01 4.264334410782985e-03
5.359486918841256e-02 3.703856909437907e-01 4.423166081273828e-03
5.374332274637892e-02 3.917579829439632e-01 4.585494460420132e-03
5.389177623228746e-02 4.148233057831628e-01 4.699661149202570e-03
5.404022964593919e-02 4.432997642898397e-01 4.834207904350407e-03
5.418868298713515e-02 4.875767903749213e-01 5.084997859557716e-03
5.433713625567634e-02 5.153122667702011e-01 5.212092297340307e-03
5.448558945136375e-02 5.424093490402935e-01 5.347374280397429e-03
5.463404257399841e-02 5.774677506316984e-01 5.550522196820231e-03
5.478249562338136e-02 6.159794410132213e-01 5.676084861258561e-03
5.493094859931359e-02 6.446047596414849e-01 5.815042679686333e-03
5.507940150159613e-02 6.884817411170889e-01 5.994962804879742e-03
5.522785433002999e-02 7.211978089724648e-01 6.156891729518811e-03
5.537630708441618e-02 7.657512458804958e-01 6.341095211741229e-03
5.552475976455573e-02 7.863871657357511e-01 6.413346443123768e-03
5.567321237024965e-02 8.228075619486076e-01 6.569858453726100e-03
5.582166490129895e-02 8.484979829631847e-01 6.642282613435069e-03
5.597011735750466e-02 8.749045949987027e-01 6.751442192279284e-03
5.611856973866784e-02 8.932816484603694e-01 6.812000853907763e-03
5.626702204458946e-02 9.149703951222051e-01 6.924642545078910e-03
5.641547427507055e-02 9.487523106927588e-01 7.040942535446274e-03
5.656392642991215e-02 9.563531879291375e-01 7.041532818470855e-03
5.671237850891524e-02 9.732245131953808e-01 7.069075190726618e-03
5.686083051188091e-02 9.970562941816633e-01 7.165468176538952e-03
5.700928243861012e-02 1.005626684169421e+00 7.238284235464935e-03
5.715773428890394e-02 1.011631909984645e+00 7.214173570837475e-03
5.730618606256337e-02 1.008198404062046e+00 7.233410888043708e-03
5.745463775938945e-02 1.026373319323573e+00 7.273574846771807e-03
5.760308937918321e-02 1.022637129891863e+00 7.232402273560265e-03
5.775154092174565e-02 1.019113059806404e+00 7.251315953906891e-03
5.789999238687781e-02 1.000368725981242e+00 7.173913443311334e-03
5.804844377438072e-02 1.004634513466695e+00 7.168467095934586e-03
5.819689508405541e-02 9.868102375322850e-01 7.108004908635276e-03
5.834534631570294e-02 9.909788882877358e-01 7.119586234951522e-03
5.849379746912427e-02 9.881663368962293e-01 7.109478313279947e-03
5.864224854412050e-02 9.501907068333930e-01 6.941618632577143e-03
5.879069954049263e-02 9.411406770556591e-01 6.961678607268727e-03
5.893915045804167e-02 9.145701242524953e-01 6.781294398410882e-03
5.908760129656868e-02 8.924043174572559e-01 6.746520849178723e-03
5.923605205587471e-02 8.676928806774346e-01 6.623995778656806e-03
5.938450273576075e-02 8.457537220054607e-01 6.536619715509255e-03
5.953295333602786e-02 8.184331822682832e-01 6.457782565375892e-03
5.968140385647707e-02 7.914183596316712e-01 6.314195559287188e-03
5.982985429690942e-02 7.705180956560665e-01 6.256934883792795e-03
5.997830465712594e-02 7.366403267614765e-01 6.066017377811778e-03
6.012675493692765e-02 6.825541687585368e-01 5.850058395307381e-03
6.027520513611563e-02 6.612647227535325e-01 5.835471220391219e-03
6.042365525449088e-02 6.480343778904364e-01 5.868230215775616e-03
6.057210529185447e-02 6.215109128591333e-01 5.816902421772671e-03
6.072055524800739e-02 5.721512879447289e-01 5.609865581081386e-03
6.086900512275072e-02 5.514688037903557e-01 5.574089907353130e-03
6.101745491588551e-02 5.163014010798657e-01 5.413499210123030e-03
6.116590462721274e-02 4.887555116404537e-01 5.295382779721240e-03
6.131435425653353e-02 4.562886093486230e-01 5.166782347685050e-03
6.146280380364888e-02 4.303079473563317e-01 5.014780944138962e-03
6.161125326835982e-02 3.995035665620923e-01 4.891310024975982e-03
6.175970265046742e-02 3.666601790334230e-01 4.652089084912669e-03
6.190815194977271e-02 3.520533888861721e-01 4.620298275363913e-03
6.205660116607675e-02 3.204015665433692e-01 4.407712166322978e-03
6.220505029918055e-02 2.989121158078806e-01 4.316673616443046e-03
6.235349934888521e-02 2.859735185328817e-01 4.205038247139783e-03
6.250194831499173e-02 2.619421581376914e-01 4.015176045595264e-03
6.265039719730119e-02 2.481653398552578e-01 3.947096263213505e-03
6.279884599561461e-02 2.323550405269372e-01 3.832864148451246e-03
6.294729470973306e-02 2.091027308276636e-01 3.657789262482888e-03
6.309574333945757e-02 2.017766101867959e-01 3.578139445661942e-03
6.324419188458920e-02 1.926661350138181e-01 3.391084581812223e-03
6.339264034492902e-02 1.809803042711849e-01 3.282962817562427e-03
6.354108872027803e-02 1.764719278245524e-01 3.192265138021080e-03
6.368953701043734e-02 1.674967235804304e-01 3.104987253665042e-03
