<X> <Y> <dY>
3.785842403152700e-02 4.554267725141273e-02 1.479157393288699e-03
3.800688409905824e-02 4.668685188205509e-02 1.514721492085679e-03
3.815534411562716e-02 4.568967891212226e-02 1.480033875244332e-03
3.830380408103477e-02 4.348432093563499e-02 1.443873178084466e-03
3.845226399508201e-02 4.655483530363839e-02 1.490947965574302e-03
3.860072385756984e-02 4.305412765398286e-02 1.428015273592043e-03
3.874918366829922e-02 4.622237825889355e-02 1.484111123437029e-03
3.889764342707114e-02 4.562791205106424e-02 1.462012606140245e-03
3.904610313368653e-02 4.712714340496121e-02 1.488060708270092e-03
3.919456278794636e-02 4.675548850742789e-02 1.472659464499914e-03
3.934302238965163e-02 4.321437865323439e-02 1.410247949250560e-03
3.949148193860327e-02 4.565075589785796e-02 1.450876263979671e-03
3.963994143460225e-02 4.444447975127633e-02 1.421177749857056e-03
3.978840087744954e-02 4.489472456004167e-02 1.429739296411005e-03
3.993686026694612e-02 4.488625855635465e-02 1.432378068794430e-03
4.008531960289294e-02 4.849181302894059e-02 1.485913806772935e-03
4.023377888509096e-02 4.554412640213800e-02 1.434505144520810e-03
4.038223811334118e-02 4.716944285739932e-02 1.449481799714293e-03
4.053069728744454e-02 4.336827569957161e-02 1.401165387737428e-03
4.067915640720204e-02 4.247176725265794e-02 1.385276304555032e-03
4.082761547241460e-02 4.269770186302414e-02 1.388956345428666e-03
4.097607448288322e-02 4.488336435670619e-02 1.418627467690077e-03
4.112453343840888e-02 4.363447101857634e-02 1.397421457293242e-03
4.127299233879253e-02 4.333900216489101e-02 1.389384622277503e-03
4.142145118383515e-02 4.500279023155169e-02 1.410475518133676e-03
4.156990997333770e-02 4.734779574665204e-02 1.452222406271904e-03
4.171836870710118e-02 4.587794362762453e-02 1.429503855643796e-03
4.186682738492653e-02 4.390364579582428e-02 1.391839141259113e-03
4.201528600661474e-02 4.367346690778433e-02 1.390141768132633e-03
4.216374457196678e-02 4.406713027617363e-02 1.387296166967713e-03
4.231220308078361e-02 4.708066461912649e-02 1.433947346185145e-03
4.246066153286622e-02 4.531300711716996e-02 1.397724334387441e-03
4.260911992801558e-02 4.541646431528953e-02 1.410340388173361e-03
4.275757826603267e-02 4.528342764102410e-02 1.408929076021338e-03
4.290603654671846e-02 4.389417016512441e-02 1.403580789700273e-03
4.305449476987392e-02 4.374399207520159e-02 1.414042443512077e-03
4.320295293530004e-02 4.389593174322941e-02 1.423423112836059e-03
4.335141104279778e-02 4.517857866453532e-02 1.465786647125773e-03
4.349986909216812e-02 4.271978362329541e-02 1.415369575386564e-03
4.364832708321206e-02 4.213763108488014e-02 1.422076168968421e-03
4.379678501573054e-02 4.452687785107282e-02 1.464826737668998e-03
4.394524288952457e-02 4.461298143254513e-02 1.455115010553058e-03
4.409370070439510e-02 4.556851325377868e-02 1.491047301679465e-03
4.424215846014314e-02 4.158979382591013e-02 1.409216403932814e-03
4.439061615656966e-02 4.248419903196957e-02 1.433772270666483e-03
4.453907379347562e-02 4.301230260485982e-02 1.443398367097481e-03
4.468753137066204e-02 4.457264213671012e-02 1.466332272134183e-03
4.483598888792985e-02 4.166167918296720e-02 1.419826228241477e-03
4.498444634508008e-02 4.530717822207532e-02 1.473842617733850e-03
4.513290374191368e-02 4.421876049342548e-02 1.477245105662618e-03
4.528136107823164e-02 4.323482025455965e-02 1.450865570496883e-03
4.542981835383494e-02 4.175769175471940e-02 1.428082925779561e-03
4.557827556852459e-02 4.317426338204269e-02 1.461227425247530e-03
4.572673272210154e-02 4.542413500624990e-02 1.487917013737797e-03
4.587518981436679e-02 4.042684570258965e-02 1.422211468876621e-03
4.602364684512131e-02 4.280117333043006e-02 1.451095677375650e-03
4.617210381416612e-02 4.349796076408444e-02 1.471340470810741e-03
4.632056072130217e-02 4.523794652065562e-02 1.501273983733599e-03
4.646901756633046e-02 4.293740998822706e-02 1.464153528174691e-03
4.661747434905197e-02 4.191762973151554e-02 1.456738333688063e-03
4.676593106926771e-02 4.320763428438837e-02 1.464875994301952e-03
4.691438772677863e-02 4.341732746531975e-02 1.476233421487841e-03
4.706284432138574e-02 4.240850077270161e-02 1.459760797205195e-03
4.721130085289003e-02 4.237335189833651e-02 1.449138058432654e-03
4.735975732109249e-02 4.208878990301464e-02 1.449614926370775e-03
4.750821372579410e-02 4.196506489870993e-02 1.436856455449651e-03
4.765667006679587e-02 4.362695931520690e-02 1.467333430806184e-03
4.780512634389875e-02 4.217004043687331e-02 1.446420454065232e-03
4.795358255690377e-02 4.300218832909773e-02 1.436602282223328e-03
4.810203870561192e-02 4.327758432814891e-02 1.462214068868302e-03
4.825049478982417e-02 4.249549568352733e-02 1.439904940648556e-03
4.839895080934152e-02 4.444162255323407e-02 1.474035574458097e-03
4.854740676396496e-02 4.326300107887572e-02 1.446122638018934e-03
4.869586265349549e-02 4.486502721305771e-02 1.470391877600908e-03
4.884431847773410e-02 4.183960312586566e-02 1.431721744701296e-03
4.899277423648181e-02 4.228151927797209e-02 1.431832914809875e-03
4.914122992953956e-02 4.117847942085884e-02 1.411580094641757e-03
4.928968555670842e-02 4.314218190743412e-02 1.448572698653880e-03
4.943814111778932e-02 4.400088810353141e-02 1.455420019496238e-03
4.958659661258329e-02 4.183441830919926e-02 1.425713161914762e-03
4.973505204089131e-02 4.519869054693379e-02 1.477365417228571e-03
4.988350740251437e-02 4.322676746325362e-02 1.443299756299897e-03
5.003196269725350e-02 3.891276266682623e-02 1.371494672873424e-03
5.018041792490967e-02 4.192104317182838e-02 1.428665329335535e-03
5.032887308528391e-02 4.274995990178672e-02 1.426584639023867e-03
5.047732817817720e-02 4.333475964362139e-02 1.442889667063901e-03
5.062578320339053e-02 4.205813118172359e-02 1.418585556541308e-03
5.077423816072490e-02 4.213373674767069e-02 1.422755197342270e-03
5.092269304998134e-02 4.470626795938556e-02 1.472322524782154e-03
5.107114787096082e-02 4.191867226156631e-02 1.402754881963311e-03
5.121960262346438e-02 4.331953427389705e-02 1.445591581998807e-03
5.136805730729297e-02 4.227408364140710e-02 1.418625360727725e-03
5.151651192224765e-02 4.091620363539433e-02 1.398487049621546e-03
5.166496646812937e-02 4.336154994855360e-02 1.438211827465296e-03
5.181342094473917e-02 4.175588173927210e-02 1.409192752579519e-03
5.196187535187805e-02 4.073153012948946e-02 1.394621029376701e-03
5.211032968934701e-02 4.317082097271654e-02 1.435046646192921e-03
5.225878395694704e-02 4.406616706955764e-02 1.441117762930335e-03
5.240723815447917e-02 4.338416801096842e-02 1.434236353236172e-03
5.255569228174441e-02 4.233193632087896e-02 1.411064544029298e-03
5.270414633854377e-02 4.240802877247102e-02 1.429574358286859e-03
5.285260032467823e-02 4.248687004512324e-02 1.411531711610515e-03
5.300105423994882e-02 4.115020119103231e-02 1.391926318632435e-03
5.314950808415651e-02 4.680126979148815e-02 1.481468309076254e-03
5.329796185710238e-02 4.277261493452125e-02 1.415566946181033e-03
5.344641555858739e-02 4.294930507782529e-02 1.428472638230319e-03
5.359486918841256e-02 4.306973305435728e-02 1.417657531597272e-03
5.374332274637892e-02 4.343183223418173e-02 1.435028129609612e-03
5.389177623228746e-02 4.059185753189801e-02 1.381762899829069e-03
