#####################################################################################################
# NeXus source file: noemi7
# NXdata: name = img{0}_azimuthalIntegration_Px_3                  
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000505731836514
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331580057586949
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.644752941487714e-06
# GlobalNormalization                               38.21535798630188
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3662910461425781
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)Li34_00204{00000}_AzInt_Px_3   Sig(q)Li34_00204{00000}_AzInt_Px_3 
0.014715229181039282               193.1438085758061                  0.0920873989920345                 
0.014863867197033016               186.36280189238332                 0.08890373631392973                
0.015012505193048892               179.64729026022866                 0.08679626943660956                
0.015161143168887127               173.36004053044493                 0.08609577645536055                
0.01530978112434795                167.3118799264761                  0.08290424554577633                
0.01545841905923159                161.7212194724684                  0.08228612923711061                
0.015607056973338276               155.70608190629983                 0.07881049361233847                
0.015755694866468228               150.43934802980723                 0.07812393033921715                
0.015904332738421678               145.47575260827335                 0.07688394054618232                
0.01605297058899886                140.87337623252049                 0.07406501727477967                
0.016201608417999988               136.28396269659828                 0.07356360686465026                
0.0163502462252253                 131.8417506683155                  0.07091658451889249                
0.016498884010475022               127.70509662402979                 0.07088865290929709                
0.01664752177354938                123.49643871223414                 0.06858550220932352                
0.0167961595142486                 119.59138275287789                 0.06676746785559114                
0.016944797232372917               115.83800108830287                 0.06628031206622384                
0.017093434927722556               112.28931523597444                 0.06437684757881648                
0.017242072600097746               108.89297409141865                 0.06403113196248902                
0.01739071024929872                105.61307080332709                 0.06144506274394496                
0.017539347875125698               102.5240171363953                  0.06099987120317936                
0.017687985477378917               99.50567354038598                  0.059970604704049885               
0.01783662305585861                96.48912765077355                  0.05829463922256867                
0.017985260610364994               93.92283284749224                  0.058143646967935225               
0.018133898140698313               91.10028328327951                  0.05585950904770017                
0.018282535646658788               88.50150769528827                  0.055679972400509384               
0.018431173128046652               86.19016797537134                  0.05454793149025899                
0.018579810584662137               84.10976132312183                  0.05339475820952113                
0.01872844801630547                82.44535297229753                  0.053209567402799106               
0.018877085422776888               79.6063193662767                   0.05245779175054907                
0.01902572280387662                77.48901127838243                  0.052958433818849314               
0.019174360159404893               75.50692602874535                  0.051533685059424                  
0.019322997489161938               74.32447068696005                  0.051266583332398585               
0.019471634792947997               71.5968817502907                   0.05229812769978843                
0.019620272070563285               69.739308069615                    0.05142788875746662                
0.019768909321808054               67.86571235412491                  0.05171608517051967                
0.019917546546482524               66.0317456030228                   0.0503717873017379                 
0.020066183744386925               64.23575521062493                  0.050697217400310704               
0.0202148209153215                 62.66062053560103                  0.050855432190734386               
0.020363458059086476               61.066220346587                    0.04924277271111413                
0.020512095175482088               59.5820318546001                   0.05010679144987936                
0.020660732264308566               58.20208579562243                  0.04814723847383517                
0.02080936932536615                56.73503665292518                  0.04937440454505215                
0.020958006358455062               55.42368904751469                  0.04836562142181253                
0.02110664336337555                54.10295181501549                  0.04751838447147443                
0.021255280339927837               52.81180208423097                  0.04755869192792805                
0.02140391728791216                51.58775001040828                  0.046549426905527845               
0.021552554207128764               50.37047953322708                  0.04730592294957777                
0.02170119109737787                49.23584508725801                  0.045957983214063004               
0.021849827958459727               48.14283021658731                  0.04551968601694941                
0.021998464790174553               47.08910079587853                  0.045700346051646946               
0.022147101592322593               46.02629204532137                  0.04458122891024828                
0.022295738364704085               46.83994177916684                  0.04467961266500466                
0.022444375107119267               45.15652418118578                  0.04260447606896205                
0.022593011819368364               44.02015562490116                  0.0422929892914412                 
0.022741648501251623               43.04000393602119                  0.04181949712231261                
0.022890285152569273               41.96828164492236                  0.04015805648863005                
0.02303892177312156                41.128737254618905                 0.040351312609929656               
0.023187558362708714               40.25592056543597                  0.03907294129580102                
0.02333619492113097                39.52375902050386                  0.03955616879999502                
0.023484831448188578               38.71648174733326                  0.03829083262382506                
