#####################################################################################################
# NeXus source file: noemi7
# NXdata: name = img{0}_azimuthalIntegration_Px_10                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000505731836514
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331580057586949
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.2919766060382593e-06
# GlobalNormalization                               30.01870205808548
# AbsTimeStamps                                     nan
# TimeStamps                                        1.440699815750122
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)20_00213{00000}_AzInt_Px_10    Sig(q)20_00213{00000}_AzInt_Px_10  
0.0                                nan                                nan                                
0.0001486390049044326              nan                                nan                                
0.00029727800960908403             nan                                nan                                
0.000445917013914173               nan                                nan                                
0.0005945560176199183              nan                                nan                                
0.0007431950205265388              nan                                nan                                
0.0008918340224342532              nan                                nan                                
0.0010404730231432808              nan                                nan                                
0.0011891120224538396              23456.311969023336                 13.976676915843122                 
0.001337751020166149               23185.916982782794                 5.672971189498334                  
0.0014863900160804278              22821.794275320324                 4.204794055364292                  
0.0016350290099968942              22458.989964476823                 3.5915770031454604                 
0.0017836680017157683              22088.52191545368                  3.6576829323427424                 
0.001932306991037268               21688.55455715353                  3.3864846201628485                 
0.0020809459777616124              21307.83256261001                  3.0971187739645902                 
0.0022295849616890207              20878.59529284358                  2.986121162109472                  
0.0023782239426197124              20445.320272472756                 2.7208659139535207                 
0.0025268629203539046              20015.32759237412                  2.784429502755224                  
0.0026755018946918183              19569.57936873016                  2.5036763311186423                 
0.002824140865433671               19110.80072946819                  2.462345031441128                  
0.0029727798323796835              18585.40382211169                  2.3511541948364916                 
0.003121418795330073               18129.695164108383                 2.2341210286818844                 
0.0032700577540850603              17655.759147057                    2.2420970433108547                 
0.0034186967084448633              17169.724887622822                 2.0285158985281644                 
0.0035673356582097003              16616.420162809725                 2.0027804633124124                 
0.003715974603179794               16120.454782691835                 1.9515660525607779                 
0.00386461354315536                15633.767828840337                 1.8695749103255919                 
0.00401325247793662                15123.657044052467                 1.8266028175043683                 
0.004161891407323792               14575.09520108657                  1.6752778478289088                 
0.004310530331117095               14062.094464941307                 1.6698388965525333                 
0.00445916924911675                13542.68881365774                  1.61485531779938                   
0.004607808161122976               13029.339907888563                 1.5485532763111305                 
0.004756447066935991               12514.671724186424                 1.513485557559297                  
0.004905085966356017               11992.183870210083                 1.4028310732233666                 
0.00505372485918327                11483.823524594776                 1.411552093123934                  
0.005202363745217974               10981.601801534802                 1.3136183262772119                 
0.005351002624260346               10487.282806505755                 1.2898111870114237                 
0.005499641496110608               9985.325153050082                  1.2352565632203847                 
0.005648280360568975               9514.495144974884                  1.1790433596583982                 
0.005796919217435672               9052.120833213003                  1.173430722441363                  
0.0059455580665109175              8579.814038856428                  1.0735380776803578                 
0.00609419690759493                8117.467299949527                  1.0505859866118517                 
0.006242835740487932               7676.171874521084                  1.0174855648288705                 
0.00639147456499014                7258.8882839509815                 0.9795783779603323                 
0.006540113380901778               6835.128052602234                  0.9376221687914618                 
0.006688752188023065               6419.202768558831                  0.8739085136967909                 
0.0068373909861542195              6031.043124756616                  0.8707184289605092                 
0.006986029775095464               5657.283856238809                  0.8146091607723613                 
0.0071346685546470195              5297.021356496169                  0.7854839917615146                 
0.007283307324609103               4949.752118267262                  0.7527482292715442                 
0.00743194608478194                4613.678501002421                  0.7087082395416344                 
0.007580584834965747               4287.853270054945                  0.6970289936366802                 
0.007729223574960747               3969.6394083751843                 0.6418411893045607                 
0.007877862304567157               3664.702706078069                  0.6215562309236953                 
0.008026501023585205               3379.3717603540385                 0.5876433115317435                 
0.008175139731815108               3115.2632943118674                 0.5574151638202443                 
0.008323778429057087               2864.9976834242943                 0.5444259990065948                 
0.00847241711511136                2630.0153740278083                 0.4974875189547577                 
0.008621055789778157               2403.858017828494                  0.47696638666779173                
0.00876969445285769                2192.99422203641                   0.45300027623974254                
0.008918333104150186               1998.520625003707                  0.4312385223504963                 
0.009066971743455865               1814.1913845578702                 0.40635515748023987                
0.009215610370574947               1642.7681021899948                 0.3775090012538782                 
0.009364248985307655               1483.5508013151964                 0.3659677746678845                 
0.009512887587454211               1336.5486835132238                 0.3374495507660695                 
0.00966152617681484                1199.476804593158                  0.3188632870002906                 
0.009810164753189759               1074.0322840321987                 0.3005840746517768                 
0.00995880331637919                958.3145758789499                  0.2763572257129784                 
0.010107441866183361               854.4611011577005                  0.2705056198174162                 
0.010256080402402487               757.8889447940538                  0.24174966660810657                
0.010404718924836796               671.0114324198381                  0.23125004030945662                
0.010553357433286508               592.4121062718469                  0.21202385572047075                
0.010701995927551847               521.8449146154678                  0.19922265613732257                
0.010850634407433035               459.76561682985084                 0.18894903598942492                
0.01099927287273029                404.3748973018772                  0.17187581986932488                
0.011147911323243845               354.92868315518257                 0.16173591534503198                
0.011296549758773915               311.5549983330704                  0.1490781826934354                 
0.011445188179120724               274.43095032111916                 0.14006472884697846                
0.0115938265840845                 242.11512926832495                 0.13127839737390454                
0.011742464973465466               214.96162849222836                 0.12076608424827581                
0.011891103347063838               191.83045843878776                 0.11611141070314868                
0.012039741704679847               172.79154703644767                 0.10783604925766753                
0.012188380046113712               157.25776475676952                 0.10185109752966263                
0.012337018371165662               144.91938343793066                 0.09806561707850847                
0.01248565667963592                135.15219520366335                 0.09340973047290949                
0.012634294971324705               128.19220228268466                 0.09195822203800179                
0.012782933246032245               122.98698984206965                 0.08775649189074605                
0.012931571503558769               119.94502415755962                 0.087240266574886                  
0.013080209743704493               118.4166035050825                  0.08507728076611187                
0.013228847966269644               118.09394732851685                 0.08551223702076949                
0.013377486171054451               118.67881100098694                 0.08532814402325199                
0.013526124357859137               120.32796034029197                 0.08452934485680945                
0.013674762526483924               122.50931905902787                 0.08536822295607606                
0.013823400676729044               125.19569848187832                 0.08531455315175267                
0.013972038808394713               128.2395500816471                  0.08726404219582821                
0.014120676921281166               131.3131152482422                  0.08639946337863708                
0.014269315015188622               134.53748684608325                 0.08671702368686109                
0.014417953089917307               137.48927468082724                 0.088711269379344                  
0.014566591145267453               140.3281164256228                  0.08826786786988                   
