#   DataFileName=25janv24_011.tif
#   DataFileType=.tif
#   
#   DataFilePath=D:SAXS-Cu:Claire:SAXS Cu 2024:20240125:
#   
#   Processed on=ven. 26 janv. 2024,08:52:58
#   Units=Arbitrary
#   SampleThickness=2.9
#   SampleTransmission=0.36738
#   CorrectionFactor=2.72
#   SampleMeasurementTime=1
#   EmptyMeasurementTime=1
#   BackgroundMeasTime=1
#   SampleI0=3600
#   EmptyI0=1
#   Nika_SampleToDetectorDistacne=1616
#   Nika_Wavelength=1.542
#   Nika_XrayEnergy=8.0405
#   Nika_PixelSizeX=0.172
#   Nika_PixelSizeY=0.172
#   Nika_HorizontalTilt=0
#   Nika_VerticalTilt=0
#   Nika_BeamCenterX=277.17
#   Nika_BeamCenterY=169.37
#   Nika_BeamSizeX=0
#   Nika_BeamSizeY=0
#   CalibrationFormula=1*((Sa2D))
#   CurrentMaskFileName=jan24_mask.hdf
#   QvectorMaxNumPnts=0
#   QvectorNumberPoints=500
#   CircularAverage=1
#   PolarizationCorrection=None
#   UncertainityCalculationMethod=OldNikaMethod

0.0090713194	7869.6313	1960.7849	0.00041012454
0.0091191828	7894.6875	2179.1113	0.00041013741
0.009167294	7807.7144	2338.9612	0.00041015071
0.0092156595	7757.8569	2324.0088	0.00041016436
0.0092642847	7797.2729	2725.9138	0.00041017766
0.0093131615	7691.9473	1916.6799	0.00041019166
0.0093623018	7603.2939	2023.5651	0.00041020423
0.0094116954	7210.6431	2157.6755	0.00041021823
0.0094613498	7527.2856	1769.5074	0.00041023357
0.0095112715	7430.3125	2050.9321	0.00041024663
0.0095614512	7352.4546	2570.4075	0.00041026229
0.0096119009	7273.125	2007.5569	0.00041027571
0.0096626123	7241.2222	1862.7682	0.00041029038
0.0097135901	7219.6499	1745.8789	0.0004103065
0.0097648427	7109.7856	2129.8506	0.00041032035
0.0098163607	7028.353	1870.5431	0.00041033557
0.0098681506	6958.8125	1920.7928	0.00041035117
0.009920218	6988.9473	1741.495	0.00041036645
0.0099725556	6777.625	1870.6793	0.00041038232
0.010025172	6664.8423	1660.6464	0.00041039812
0.010078066	6692	1618.28	0.00041041418
0.010131239	6694.5	1847.8354	0.00041042943
0.010184692	6621.7896	1650.0104	0.00041044565
0.010238425	6536.6001	1876.5359	0.00041046331
0.010292444	6490.1304	1448.0818	0.00041047813
0.010346748	6255.8945	1557.979	0.00041049506
0.010401339	6369.7368	1587.2008	0.00041051209
0.010456217	6303	1809.4552	0.00041052917
0.010511382	6233.9521	1465.476	0.00041054678
0.010566842	6190.7729	1416.8634	0.00041056532
0.010622594	6147	1696.7097	0.00041058313
0.01067864	6012.0371	1225.3029	0.00041059998
0.010734978	5960.1875	1645.1422	0.00041061838
0.010791617	5978.0454	1368.1764	0.00041063668
0.010848555	5864.4443	1508.6018	0.00041065528
0.010905793	5797.522	1293.5425	0.00041067408
0.010963334	5644.3501	1364.9144	0.0004106928
0.011021174	5699.5415	1241.2679	0.00041071215
0.011079323	5604.25	1355.2362	0.00041073147
0.011137779	5545.1816	1269.1064	0.00041075103
0.011196543	5473.0869	1221.1586	0.00041077062
0.011255614	5390.2402	1147.1102	0.00041079085
0.011315	5143.7646	1368.168	0.00041081096
0.011374699	5259.3335	1145.4028	0.00041083139
0.011434713	5237.1851	1067.3767	0.00041085103
0.011495044	5176.6499	1251.8287	0.00041087266
0.01155569	5051.8462	1051.5422	0.00041089294
0.011616659	5029.5654	1122.1975	0.00041091512
0.01167795	4999.7827	1115.5531	0.00041093573
0.011739564	4916.1499	1188.8297	0.0004109572
0.0118015	4841.5332	930.59857	0.00041098031
0.011863766	4822.6401	1026.3092	0.00041100153
0.01192636	4683.375	1019.956	0.00041102397
0.011989285	4685.4165	1020.4103	0.00041104658
0.012052542	4633.8569	925.44116	0.00041106931
0.01211613	4560.25	993.14862	0.00041109262
0.012180055	4514	1033.097	0.00041111599
0.012244319	4334.7188	803.92755	0.0004111396
0.012308921	4376.2002	931.30786	0.00041116439
0.012373864	4328.8184	990.71649	0.00041118739
0.012439147	4257.9092	776.59332	0.00041121195
0.012504777	4150.2812	769.79156	0.00041123654
0.012570753	4146.1665	902.96588	0.00041126151
0.012637078	4030.9644	805.03699	0.0004112864
0.012703749	3987.3479	889.64966	0.00041131204
0.012770776	3967.5588	711.9126	0.00041133765
0.012838155	3864.4644	771.77429	0.0004113637
0.012905891	3829.3225	722.83258	0.00041138986
0.012973984	3778.9167	822.98761	0.00041141611
0.013042432	3727.6667	679.88379	0.00041144318
0.013111246	3632.2334	698.15454	0.00041147019
0.013180422	3563.125	660.82123	0.0004114976
0.013249964	3542.6086	790.42249	0.00041152394
0.013319868	3476.3157	587.15826	0.00041155313
0.013390145	3441.8064	649.6861	0.00041158128
0.013460793	3312.5667	636.67578	0.00041160986
0.013531813	3319.5483	626.60767	0.00041163864
0.013603209	3257.1943	566.5202	0.00041166658
0.013674977	3206.8215	640.44244	0.00041169624
0.013747128	3133.4324	536.94653	0.00041172598
0.013819659	3086.1177	553.737	0.00041175602
0.013892573	3051.3999	586.51257	0.00041178599
0.013965867	2953.366	478.78864	0.00041181617
0.014039554	2919.4062	541.52881	0.00041184798
0.014113627	2880.0625	534.23175	0.00041187936
0.014188092	2785.0588	499.66739	0.00041191099
0.01426295	2752.9756	446.30206	0.00041194269
0.014338199	2688.6453	507.51608	0.00041197534
0.014413849	2609.2104	440.68585	0.00041200704
0.014489898	2599.4119	466.41489	0.00041204007
0.014566349	2564.9546	400.35165	0.00041207302
0.014643198	2483.6389	431.97513	0.00041210715
0.014720458	2442.2051	406.73975	0.00041214115
0.014798124	2374.8235	426.11987	0.00041217555
0.014876201	2369.875	389.33752	0.00041221123
0.014954689	2300.8999	378.00516	0.00041224514
0.015033588	2252.7778	391.82446	0.00041228096
0.015112907	2171.689	334.88626	0.00041231682
0.015192644	2150	358.0748	0.00041235308
0.015272802	2098	349.41248	0.0004123894
0.015353379	2068.7144	331.05038	0.00041242578
0.015434384	1989.4865	340.90872	0.0004124642
0.015515818	1970.6604	278.5849	0.00041250198
0.015597682	1899.75	330.42041	0.00041253917
0.015679976	1868.7561	302.95401	0.00041257843
0.015762702	1818.8695	277.22949	0.00041261676
0.015845867	1789.4878	290.10083	0.00041265626
0.015929472	1734.2916	258.41058	0.0004126961
0.016013518	1694.4286	271.15576	0.00041273583
0.016098002	1620.9574	244.22614	0.00041277695
0.016182937	1605.1041	239.1606	0.00041281627
0.01626832	1562.15	256.63675	0.00041285949
0.016354153	1522.2174	232.01157	0.00041290157
0.01644044	1487.7455	206.23886	0.00041294337
0.016527176	1432.1395	226.3062	0.00041298679
0.016614376	1406.4166	209.55577	0.00041303007
0.016702035	1368.3199	199.50113	0.00041307375
0.016790157	1330.8823	192.01521	0.00041311784
0.016878743	1286.4314	185.60187	0.00041316217
0.016967792	1254.8605	198.29227	0.00041320594
0.017057316	1216.9474	165.53835	0.00041325326
0.017147312	1176.0392	169.67493	0.0004132977
0.017237784	1145.9231	163.63707	0.00041334366
0.017328728	1104.1041	164.5088	0.00041339299
0.017420156	1075.9824	146.3726	0.00041344052
0.017512066	1049.5	149.86679	0.00041348668
0.017604461	1007.4039	143.85559	0.00041353729
0.017697345	971.8197	127.56785	0.00041358371
0.017790712	954.08887	147.13753	0.00041363394
0.017884579	914.89471	124.45866	0.00041368403
0.01797894	886.75806	115.40611	0.00041373458
0.018073799	855.35187	119.72797	0.00041378519
0.018169153	836.83331	117.13579	0.00041383741
0.018265016	801.09521	103.39211	0.00041388767
0.018361384	772.26666	102.25676	0.00041394227
0.01845826	747.13794	100.70983	0.00041399384
0.018555649	725.16132	94.380829	0.00041404899
0.018653546	692.53229	90.133133	0.00041410374
0.018751962	664.38892	92.997833	0.00041415897
0.0188509	645.07812	82.570473	0.00041421448
0.01895036	612.20001	77.724678	0.00041427009
0.019050339	591.96875	75.772751	0.00041432717
0.019150849	565.73773	74.262321	0.00041438476
0.019251892	543.26868	67.890991	0.00041444265
0.019353468	524.1875	67.096321	0.0004144992
0.019455578	506.55713	61.871399	0.0004145597
0.019558223	484.10449	60.497467	0.00041461809
0.019661414	467.07812	59.786621	0.00041467859
0.01976515	446.66666	53.760014	0.00041473942
0.019869432	427.20291	52.572083	0.00041480057
0.01997426	402.8125	51.557781	0.00041486532
0.020079646	391.25674	46.423775	0.00041492653
0.02018559	378.72223	45.582363	0.00041498989
0.02029209	358.39706	44.442322	0.0004150524
0.020399153	345.75	41.614002	0.00041511684
0.020506777	328.88159	38.484573	0.00041518474
0.020614972	313.84723	37.773521	0.00041525112
0.02072374	300.82278	34.500267	0.00041531809
0.020833081	281	34.844906	0.00041538311
0.020942992	272.52499	31.049898	0.00041545412
0.021053489	261.73077	30.21583	0.00041552138
0.02116457	245.55263	28.733625	0.00041559106
0.021276236	233.62025	26.792847	0.00041566175
0.021388492	226	24.802433	0.00041573236
0.021501334	213.37334	25.140516	0.00041580488
0.021614777	206.21951	23.197184	0.00041587595
0.021728819	195.44444	22.125462	0.0004159513
0.021843463	185.9875	21.190016	0.00041602473
0.021958705	175.42697	18.91374	0.00041610061
0.022074562	170.40909	18.480215	0.00041617639
0.022191029	159.32098	18.035769	0.00041625329
0.022308113	154.10464	16.912205	0.00041632849
0.022425812	146.16092	15.944739	0.00041640797
0.022544127	142.02272	15.401754	0.00041648769
0.022663072	133.92473	14.114757	0.00041656574
0.022782644	128.23596	13.825211	0.00041664651
