<X> <Y> <dY>
1.917198325584486e-01 2.195976184175101e+02 2.195976184175101e+01
1.936761490514841e-01 2.179889092915104e+02 2.179889092915104e+01
1.956324652908460e-01 2.163343901674282e+02 2.163343901674283e+01
1.975887812739722e-01 2.148301173729278e+02 2.148301173729278e+01
1.995450969983001e-01 2.119133400479388e+02 2.119133400479388e+01
2.015014124612677e-01 2.110528109949751e+02 2.110528109949752e+01
2.034577276603126e-01 2.088038570791275e+02 2.088038570791275e+01
2.054140425928724e-01 2.070503540154655e+02 2.070503540154655e+01
2.073703572563849e-01 2.048018214659783e+02 2.048018214659783e+01
2.093266716482879e-01 2.030364106846095e+02 2.030364106846095e+01
2.112829857660191e-01 2.016654942565728e+02 2.016654942565728e+01
2.132392996070161e-01 1.998563794716464e+02 1.998563794716464e+01
2.151956131687167e-01 1.974734733176986e+02 1.974734733176986e+01
2.171519264485586e-01 1.967253608315196e+02 1.967253608315196e+01
2.191082394439797e-01 1.954610457387334e+02 1.954610457387334e+01
2.210645521524174e-01 1.936982976788743e+02 1.936982976788743e+01
2.230208645713097e-01 1.912786672608821e+02 1.912786672608821e+01
2.249771766980943e-01 1.889735902188239e+02 1.889735902188239e+01
2.269334885302087e-01 1.881933432136526e+02 1.881933432136526e+01
2.288898000650909e-01 1.854470392875592e+02 1.854470392875592e+01
2.308461113001786e-01 1.840151402610575e+02 1.840151402610575e+01
2.328024222329095e-01 1.823527277034480e+02 1.823527277034480e+01
2.347587328607212e-01 1.808250183175880e+02 1.808250183175880e+01
2.367150431810518e-01 1.785030743236484e+02 1.785030743236484e+01
2.386713531913387e-01 1.776458162142951e+02 1.776458162142951e+01
2.406276628890199e-01 1.750427034412530e+02 1.750427034412530e+01
2.425839722715329e-01 1.733283238564505e+02 1.733283238564506e+01
2.445402813363157e-01 1.718397320635144e+02 1.718397320635145e+01
2.464965900808059e-01 1.712418575521145e+02 1.712418575521145e+01
2.484528985024414e-01 1.685557405624556e+02 1.685557405624556e+01
2.504092065986598e-01 1.666349124455078e+02 1.666349124455078e+01
2.523655143668990e-01 1.654751601095817e+02 1.654751601095817e+01
2.543218218045968e-01 1.635215448650329e+02 1.635215448650329e+01
2.577812134425967e-01 1.593667546984125e+02 1.593667546984125e+01
2.812156666042550e-01 1.398577245575337e+02 1.398577245575337e+01
3.046500669128310e-01 1.238126414780753e+02 1.238126414780753e+01
3.280844099641586e-01 1.091879115344296e+02 1.091879115344296e+01
3.515186913541333e-01 9.605304257228516e+01 9.605304257228518e+00
3.749529066787172e-01 8.397124107987266e+01 8.397124107987265e+00
3.983870515339443e-01 7.412449057382781e+01 7.412449057382782e+00
4.218211215159235e-01 6.597697539971189e+01 6.597697539971190e+00
4.452551122208454e-01 5.908699490224686e+01 5.908699490224686e+00
4.686890192449858e-01 5.330330829217516e+01 5.330330829217516e+00
4.921228381847104e-01 4.857982770042420e+01 4.857982770042421e+00
5.155565646364808e-01 4.473253831644676e+01 4.473253831644675e+00
5.389901941968576e-01 4.144267197031376e+01 4.144267197031376e+00
5.624237224625064e-01 3.848088960009986e+01 3.848088960009986e+00
5.858571450302017e-01 3.610934500467701e+01 3.610934500467701e+00
6.092904574968323e-01 3.386623527488328e+01 3.386623527488328e+00
6.327236554594058e-01 3.184975245217728e+01 3.184975245217728e+00
6.561567345150531e-01 3.004188580385783e+01 3.004188580385783e+00
6.795896902610337e-01 2.833326265266136e+01 2.833326265266137e+00
7.030225182947397e-01 2.666392205668597e+01 2.666392205668597e+00
7.264552142137013e-01 2.524885973649236e+01 2.524885973649237e+00
7.498877736155908e-01 2.391895308262590e+01 2.391895308262590e+00
7.733201920982286e-01 2.266373085187412e+01 2.266373085187412e+00
7.967524652595861e-01 2.157253765107465e+01 2.157253765107466e+00
8.201845886977921e-01 2.056765560978015e+01 2.056765560978015e+00
8.436165580111370e-01 1.959918136469141e+01 1.959918136469141e+00
8.670483687980767e-01 1.874897344034980e+01 1.874897344034981e+00
8.904800166572384e-01 1.799917365687277e+01 1.799917365687277e+00
9.139114971874258e-01 1.725169460057951e+01 1.725169460057951e+00
9.373428059876222e-01 1.660230504302206e+01 1.660230504302206e+00
9.607739386569958e-01 1.598198020996298e+01 1.598198020996298e+00
9.842048907949065e-01 1.538764668104449e+01 1.538764668104449e+00
1.007635658000907e+00 1.477541283916968e+01 1.477541283916968e+00
1.031066235874750e+00 1.427182645444462e+01 1.427182645444462e+00
1.054496620016392e+00 1.371851971012446e+01 1.371851971012446e+00
1.077926806026001e+00 1.321022727038708e+01 1.321022727038708e+00
1.101356789503955e+00 1.272099997256383e+01 1.272099997256383e+00
1.124786566050852e+00 1.224861137155271e+01 1.224861137155271e+00
1.148216131267515e+00 1.183271978697706e+01 1.183271978697706e+00
1.171645480754990e+00 1.140991900180628e+01 1.140991900180628e+00
1.195074610114561e+00 1.099565598202123e+01 1.099565598202123e+00
1.218503514947747e+00 1.062598132705664e+01 1.062598132705664e+00
1.241932190856308e+00 1.024151332252945e+01 1.024151332252945e+00
1.265360633442254e+00 9.892537542702888e+00 9.892537542702888e-01
1.288788838307841e+00 9.535056763790053e+00 9.535056763790053e-01
1.312216801055588e+00 9.230788268811496e+00 9.230788268811496e-01
1.335644517288271e+00 8.908887968333387e+00 8.908887968333388e-01
1.359071982608932e+00 8.606468694305647e+00 8.606468694305648e-01
1.382499192620885e+00 8.345156429716974e+00 8.345156429716974e-01
1.405926142927717e+00 8.060278990163003e+00 8.060278990163003e-01
1.429352829133298e+00 7.803811411147479e+00 7.803811411147480e-01
1.452779246841780e+00 7.536627829647694e+00 7.536627829647694e-01
1.476205391657606e+00 7.286771909523788e+00 7.286771909523788e-01
1.499631259185511e+00 7.070560720903364e+00 7.070560720903365e-01
1.523056845030533e+00 6.834846720794571e+00 6.834846720794572e-01
1.546482144798009e+00 6.632558642762894e+00 6.632558642762895e-01
1.569907154093586e+00 6.410478658518338e+00 6.410478658518338e-01
1.593331868523227e+00 6.228350432465151e+00 6.228350432465151e-01
1.616756283693208e+00 6.058360204893178e+00 6.058360204893178e-01
1.640180395210130e+00 5.867812679065971e+00 5.867812679065971e-01
1.663604198680922e+00 5.690471076452884e+00 5.690471076452884e-01
1.687027689712842e+00 5.526891468295299e+00 5.526891468295300e-01
1.710450863913488e+00 5.381418795403487e+00 5.381418795403488e-01
1.733873716890797e+00 5.224790733112230e+00 5.224790733112230e-01
1.757296244253055e+00 5.089859375257008e+00 5.089859375257009e-01
1.780718441608894e+00 4.953743474858980e+00 4.953743474858980e-01
1.804140304567307e+00 4.818908193254889e+00 4.818908193254889e-01
1.827561828737643e+00 4.692945643096696e+00 4.692945643096696e-01
1.850983009729618e+00 4.575127213327498e+00 4.575127213327498e-01
1.874403843153317e+00 4.457469649776090e+00 4.457469649776091e-01
1.897824324619201e+00 4.339895059605152e+00 4.339895059605152e-01
1.921244449738106e+00 4.258062963385995e+00 4.258062963385995e-01
1.944664214121259e+00 4.150162886824553e+00 4.150162886824553e-01
1.968083613380268e+00 4.053333612912755e+00 4.053333612912755e-01
1.991502643127139e+00 3.943157091599550e+00 3.943157091599551e-01
2.014921298974273e+00 3.866952108052299e+00 3.866952108052299e-01
2.038339576534476e+00 3.786536747010799e+00 3.786536747010800e-01
2.061757471420960e+00 3.699955264336657e+00 3.699955264336657e-01
2.085174979247350e+00 3.618612019087681e+00 3.618612019087681e-01
2.108592095627688e+00 3.547555673354763e+00 3.547555673354763e-01
2.132008816176435e+00 3.467017197382041e+00 3.467017197382041e-01
2.155425136508481e+00 3.413552634069441e+00 3.413552634069441e-01
2.178841052239146e+00 3.333785555479466e+00 3.333785555479467e-01
2.202256558984185e+00 3.267565229189764e+00 3.267565229189764e-01
2.225671652359794e+00 3.210236307030075e+00 3.210236307030075e-01
2.249086327982614e+00 3.148313240572217e+00 3.148313240572218e-01
2.272500581469735e+00 3.091707252053506e+00 3.091707252053506e-01
2.295914408438703e+00 3.019186300596937e+00 3.019186300596937e-01
2.319327804507520e+00 2.965545124882555e+00 2.965545124882555e-01
2.342740765294654e+00 2.921226337218331e+00 2.921226337218332e-01
2.366153286419042e+00 2.856305460474571e+00 2.856305460474571e-01
2.389565363500092e+00 2.814900247218824e+00 2.814900247218824e-01
2.412976992157692e+00 2.757967152110099e+00 2.757967152110100e-01
2.436388168012212e+00 2.717068345847992e+00 2.717068345847992e-01
2.459798886684507e+00 2.668478685124225e+00 2.668478685124225e-01
2.483209143795928e+00 2.616875515520002e+00 2.616875515520002e-01
2.506618934968319e+00 2.583003465209849e+00 2.583003465209849e-01
2.530028255824026e+00 2.532485422303121e+00 2.532485422303121e-01
2.553437101985901e+00 2.497061343441396e+00 2.497061343441396e-01
2.576845469077309e+00 2.452779729724678e+00 2.452779729724678e-01
2.600253352722128e+00 2.421124588766428e+00 2.421124588766428e-01
2.623660748544756e+00 2.383037452351993e+00 2.383037452351993e-01
2.647067652170115e+00 2.350313714263755e+00 2.350313714263755e-01
2.670474059223658e+00 2.307671603604182e+00 2.307671603604182e-01
2.693879965331372e+00 2.276321712649542e+00 2.276321712649542e-01
2.717285366119782e+00 2.244656978764609e+00 2.244656978764609e-01
2.740690257215955e+00 2.207480397678901e+00 2.207480397678901e-01
2.764094634247509e+00 2.182733730180255e+00 2.182733730180255e-01
2.787498492842611e+00 2.151696219549466e+00 2.151696219549466e-01
2.810901828629990e+00 2.130737494983896e+00 2.130737494983896e-01
2.834304637238932e+00 2.099546814105714e+00 2.099546814105714e-01
2.857706914299294e+00 2.077386651009923e+00 2.077386651009924e-01
2.881108655441502e+00 2.045856103805954e+00 2.045856103805954e-01
2.904509856296556e+00 2.026524396012983e+00 2.026524396012983e-01
2.927910512496043e+00 2.003390940192080e+00 2.003390940192080e-01
2.951310619672128e+00 1.975884649636193e+00 1.975884649636193e-01
2.974710173457571e+00 1.958044575635437e+00 1.958044575635437e-01
2.998109169485725e+00 1.939234671609818e+00 1.939234671609818e-01
3.021507603390543e+00 1.920312261284994e+00 1.920312261284994e-01
3.044905470806579e+00 1.902129928374990e+00 1.902129928374990e-01
3.068302767368999e+00 1.880816820823051e+00 1.880816820823051e-01
3.091699488713580e+00 1.856884137234197e+00 1.856884137234197e-01
3.115095630476720e+00 1.846249425464250e+00 1.846249425464250e-01
3.138491188295434e+00 1.819491272217149e+00 1.819491272217149e-01
3.161886157807371e+00 1.806772531636484e+00 1.806772531636484e-01
3.185280534650806e+00 1.791175547001838e+00 1.791175547001838e-01
3.208674314464654e+00 1.775482228372566e+00 1.775482228372566e-01
3.232067492888469e+00 1.762456222834514e+00 1.762456222834514e-01
3.255460065562451e+00 1.748279659165950e+00 1.748279659165950e-01
3.278852028127452e+00 1.727255445380687e+00 1.727255445380688e-01
3.302243376224977e+00 1.711362815582861e+00 1.711362815582861e-01
3.325634105497191e+00 1.707238050281698e+00 1.707238050281698e-01
3.349024211586926e+00 1.694305267042394e+00 1.694305267042394e-01
3.372413690137678e+00 1.677698442062431e+00 1.677698442062431e-01
3.395802536793621e+00 1.658878911548952e+00 1.658878911548952e-01
3.419190747199603e+00 1.651246037047027e+00 1.651246037047027e-01
3.442578317001157e+00 1.646265414402757e+00 1.646265414402757e-01
3.465965241844506e+00 1.631352821600521e+00 1.631352821600521e-01
3.489351517376559e+00 1.615597310454180e+00 1.615597310454180e-01
3.512737139244926e+00 1.612257921883107e+00 1.612257921883107e-01
3.536122103097918e+00 1.591950650973100e+00 1.591950650973100e-01
3.559506404584549e+00 1.584431021350412e+00 1.584431021350412e-01
3.582890039354546e+00 1.568566505590067e+00 1.568566505590068e-01
3.606273003058350e+00 1.560352832077738e+00 1.560352832077738e-01
3.629655291347124e+00 1.549703567159029e+00 1.549703567159029e-01
3.653036899872750e+00 1.538612898788754e+00 1.538612898788754e-01
3.676417824287843e+00 1.535118042479563e+00 1.535118042479564e-01
3.699798060245753e+00 1.517937439945277e+00 1.517937439945277e-01
3.723177603400562e+00 1.512948739124775e+00 1.512948739124775e-01
3.746556449407099e+00 1.506314336316119e+00 1.506314336316119e-01
3.769934593920941e+00 1.495570671919956e+00 1.495570671919956e-01
3.793312032598414e+00 1.484698641416426e+00 1.484698641416426e-01
3.816688761096603e+00 1.480775236382908e+00 1.480775236382908e-01
3.840064775073350e+00 1.467960172162348e+00 1.467960172162348e-01
