#####################################################################################################
# NeXus source file: Noemi1
# NXdata: name = img{0}_azimuthalIntegration_Px_252                
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              1.0
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           7.547588061524116e-07
# GlobalNormalization                               0.4498239026265973
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3561580181121826
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)ctac_00036{00000}_AzInt_Px_252           Sig(q)ctac_00036{00000}_AzInt_Px_252         
0.02182447973258003                2.5867845467551605                           0.0984772046846839                           
0.021972944132426776               2.6802979470611                              0.09940674841284007                          
0.02212140850280929                2.7383850715488487                           0.09933166665322474                          
0.022269872843528517               2.438626740239262                            0.0935859050145543                           
0.022418337154385373               2.618516081016766                            0.0952975574660646                           
0.02256680143518079                2.701269837373025                            0.09709513924491146                          
0.02271526568571569                2.7062828275605506                           0.09562180199706002                          
0.02286372990579102                2.6360552322646087                           0.09331534368932405                          
0.0230121940952077                 2.5258367395236827                           0.09216909166143086                          
0.023160658253766654               2.578451863328197                            0.09167919395188348                          
0.023309122381268824               2.540255897653473                            0.09208420434918184                          
0.023457586477515134               2.6862963328509073                           0.09263090802934164                          
0.02360605054230651                2.429717603582924                            0.0892579064504352                           
0.0237545145754439                 2.4178709156741416                           0.08858393634479944                          
0.02390297857672821                2.5863615377204114                           0.08999102728879882                          
0.0240514425459604                 2.485821333124096                            0.08923578534912334                          
0.024199906482941378               2.525442317218859                            0.08917646839671566                          
0.02434837038747209                2.413158079582286                            0.0874194936507221                           
0.024496834259353457               2.44357155540033                             0.08771910671829516                          
0.02464529809838643                2.5749682885485936                           0.08837268288408241                          
0.024793761904371926               2.5470290816844594                           0.08949347960899942                          
0.02494222567711088                2.445768057421795                            0.0863630724769668                           
0.025090689416404226               2.4501277843709164                           0.08728218836492048                          
0.025239153122052903               2.55419238569297                             0.08807559950665414                          
0.025387616793857842               2.5770395231279934                           0.08828791930133134                          
0.025536080431619968               2.448511484265849                            0.0863523420403173                           
0.025684544035140224               2.2561539115411997                           0.08227346778122464                          
0.025833007604219554               2.523005323417479                            0.08741695329786482                          
0.02598147113865888                2.25862888984881                             0.08171432537372064                          
0.026129934638259134               2.485402439660893                            0.08606244795802616                          
0.026278398102821256               2.3488240072667783                           0.08383312372364916                          
0.026426861532146195               2.2669180446924817                           0.08132523184764896                          
0.026575324926034868               2.4501272671253984                           0.08443696172223905                          
0.02672378828428821                2.4579358178098745                           0.08440586252101165                          
0.026872251606707177               2.381954237695963                            0.0836933408156594                           
0.027020714893092684               2.3688433316985096                           0.08307896279566544                          
0.02716917814324569                2.334459365233084                            0.08162245759752473                          
0.027317641356967112               2.3334467488808137                           0.08229432170812909                          
0.027466104534057904               2.359970056427662                            0.0820146289180426                           
0.027614567674318996               2.2911301869417864                           0.08055184768233564                          
0.027763030777551316               2.360147248581814                            0.08207036114052847                          
0.02791149384355582                2.240004561556915                            0.07929530192270075                          
0.028059956872133442               2.2711857556355786                           0.08009854577690265                          
0.028208419863085112               2.2682470965851063                           0.07994520554509917                          
0.028356882816211775               2.3009754455416904                           0.07996442446447369                          
0.028505345731314382               2.34266058541523                             0.0806855164965239                           
0.028653808608193856               2.2120780972518075                           0.07830671580251539                          
0.02880227144665114                2.311982636654781                            0.08010545055060234                          
0.028950734246487184               2.198188337322683                            0.07810922136695737                          
0.029099197007502926               2.1771905894120414                           0.07673588536427364                          
0.0292476597294993                 2.201266162482941                            0.07763267185226116                          
0.02939612241227725                2.190715055546467                            0.07697388088832358                          
0.02954458505563771                2.2340288598571183                           0.07787335066915034                          
0.02969304765938165                2.1532775235614485                           0.07608232033468267                          
0.029841510223309987               2.3710255388200006                           0.07983658270791001                          
0.029989972747223665               2.1206482922193284                           0.07564101956834918                          
0.03013843523092363                2.169668083509679                            0.07618735094907123                          
0.030286897674210833               2.1524732121953543                           0.07507612462095034                          
0.030435360076886207               2.2872287812907763                           0.07813024683311882                          
0.03058382243875071                2.1940634909142793                           0.07620297479829587                          
0.030732284759605266               2.1523922100388813                           0.07511900607768948                          
0.03088074703925083                2.1518886012842593                           0.0753773700587787                           
0.031029209277488357               2.1844026133096492                           0.07514573436290096                          
0.031177671474118773               2.1866057726328036                           0.07558015205463055                          
