#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3756871223449707
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_56
# img{1}_AzInt_Px_57
# img{2}_AzInt_Px_58
# img{3}_AzInt_Px_59
# img{4}_AzInt_Px_60
#
#####################################################################################################
q(A-1)                             I(q)Ave_93_air_00010AzInt_Px       Sig(q)Ave_93_air_00010AzInt_Px     
0.02731764135696711                1.3209611433169566                 0.02178428298620182                
0.027466104534057904               1.3353569530929794                 0.021705234057770993               
0.027614567674318996               1.3405304505320277                 0.021677928768476715               
0.027763030777551316               1.30529781548538                   0.021473480070861996               
0.02791149384355582                1.3168814160813374                 0.02139080392970568                
0.028059956872133442               1.313002356527224                  0.021426960961878162               
0.028208419863085102               1.3093417104591705                 0.021370068414767258               
0.028356882816211775               1.2837579980984435                 0.021014177086649096               
0.028505345731314382               1.297168764865111                  0.021123615777523645               
0.028653808608193856               1.2784962373560584                 0.020944889429001627               
0.02880227144665114                1.2821647709180188                 0.02098809719016748                
0.028950734246487187               1.2739084949842747                 0.020920324347768533               
0.029099197007502926               1.2316499952753595                 0.020305910029534836               
0.0292476597294993                 1.2848002128255778                 0.020866939289286898               
0.02939612241227725                1.264120546787582                  0.020571811682495566               
0.02954458505563771                1.2509514592777873                 0.020501893961945197               
0.02969304765938165                1.2661304276051812                 0.02052585030013575                
0.029841510223309987               1.211258970688854                  0.020076423973935796               
0.029989972747223665               1.2219967398107747                 0.020201745061821937               
0.03013843523092363                1.2236255646357912                 0.020129888257359865               
0.030286897674210833               1.2586087811437097                 0.020197941283777218               
0.0304353600768862                 1.2144165068947568                 0.0200299540478815                 
0.03058382243875071                1.1951071656711376                 0.0197869783427263                 
0.030732284759605266               1.2059032005059391                 0.019782202298668217               
0.03088074703925083                1.2301938344323324                 0.020051588429789803               
0.031029209277488357               1.1938776707081744                 0.019545520872702483               
0.03117767147411878                1.1777184632575268                 0.019515134786395494               
0.03132613362894304                1.2266712532957846                 0.019823737937763784               
0.03147459574176209                1.2088702514017384                 0.01963373124365516                
0.03162305781237687                1.1982536875860244                 0.019570012256895114               
0.03177151984058835                1.189352011428722                  0.019362750589699003               
0.031919981826197444               1.200009156563602                  0.01963012452931521                
0.03206844376900511                1.182723005256808                  0.019198937616567876               
0.03221690566881231                1.1746967988005101                 0.01910139419977549                
0.03236536752541998                1.1944943074462528                 0.019415616503907572               
0.032513829338629056               1.2074464871122816                 0.019376897489901304               
0.03266229110824052                1.1810326858955786                 0.019317117105585806               
0.032810752834055275               1.211147468876544                  0.019243968958596376               
0.032959214515874316               1.1731036104399082                 0.019002771241941017               
0.03310767615349855                1.1677074208942977                 0.019066042272433577               
0.033256137746728975               1.202576403551042                  0.01914406597017307                
0.033404599295366495               1.173086485299616                  0.018918291128151004               
0.03355306079921208                1.164501245596392                  0.01879695563328637                
0.03370152225806669                1.1654092812560202                 0.01912306783213933                
0.033849983671731254               1.163631622410429                  0.019218492939724156               
0.03399844504000674                1.164279454432841                  0.019369717962741003               
0.034146906362694095               1.1497384876475183                 0.01937333717639396                
0.03429536763959428                1.1950739271715043                 0.019953961343578543               
0.03444382887050824                1.192163631018205                  0.01979803152513777                
0.034592290055236924               1.1648155173372496                 0.019261704271582854               
0.03474075119358127                1.1564429893486043                 0.01901694798752184                
0.034889212285342266               1.1547644759118332                 0.01892802385706532                
0.03503767333032085                1.1552056752504563                 0.018899744077452                  
0.03518613432831797                1.129358913482068                  0.018624525312300216               
0.03533459527913459                1.1532794854041257                 0.018706204416454174               
0.035483056182571665               1.146051154701166                  0.01871993154274399                
0.03563151703843015                1.1474082519019473                 0.01857679298805971                
0.03577997784651099                1.0944661292336821                 0.018153073279786023               
0.03592843860661516                1.1219309965554807                 0.018279671172443394               
0.0360768993185436                 1.1368822803654042                 0.01834158490804262                
0.03622535998209726                1.142576224545167                  0.018467123837217554               
0.036373820597077125               1.158348186639302                  0.018444662485250386               
0.036522281163284126               1.113535875892007                  0.018162185007391925               
0.036670741680519245               1.1280756449486842                 0.01808687210269942                
0.03681920214858341                1.1288564723639816                 0.018073855053324105               
0.036967662567277605               1.1212765850358877                 0.01811813155980635                
0.0371161229364028                 1.133749420843659                  0.018027847535434394               
0.0372645832557599                 1.1083294268338022                 0.017937046967568586               
0.037413043525149924               1.1210586796690425                 0.018020751840800854               
0.03756150374437381                1.1336399863474411                 0.01791546829525741                
0.037709963913232517               1.1318356620124075                 0.017956601023253266               
0.037858424031527                  1.122413520896115                  0.017753576631855804               
0.03800688409905824                1.11141727523682                   0.017868077280656185               
0.03815534411562716                1.1209676172774834                 0.017724056047722682               
0.03830380408103477                1.1419835926586497                 0.01788941343841661                
0.03845226399508201                1.1153077357850545                 0.017643389321136398               
0.03860072385756984                1.128207492327784                  0.017673607941698456               
0.03874918366829922                1.1063683375028048                 0.017554770736381793               
0.03889764342707114                1.1216146759982961                 0.017525231087597314               
0.03904610313368653                1.0777264178406463                 0.017204579931059078               
0.03919456278794636                1.1094771725377726                 0.01734405344198824                
0.03934302238965162                1.109398502403656                  0.0172754070558842                 
0.039491481938603266               1.0997294616337934                 0.017216934308198567               
