<X> <Y> <dY>
8.813602216919226e-04 -7.657194168912272e+01 2.728495707392102e+00
1.028253589049351e-03 -7.253764059062475e+01 1.485847991975191e+00
1.175146955056984e-03 -3.638271837002981e+01 1.130211581150500e+00
1.322040319521992e-03 -2.592253764510254e+01 6.939003605994238e-01
1.468933682251548e-03 -1.915093225994755e+01 5.035183753622936e-01
1.615827043052824e-03 -1.273763665079552e+01 3.550805123282716e-01
1.762720401732992e-03 -8.605854524068130e+00 3.077425622756205e-01
1.909613758099223e-03 -6.764139159362182e+00 2.639047907739253e-01
2.056507111958691e-03 -5.563529723580288e+00 2.223433668113748e-01
2.203400463118568e-03 -3.184247862658416e+00 1.955554310294710e-01
2.350293811386024e-03 -3.146157519130777e+00 1.639899116762590e-01
2.497187156568232e-03 -2.300444743916298e+00 1.474880670980877e-01
2.644080498472365e-03 -1.626761074101041e+00 1.289156680148641e-01
2.790973836905595e-03 -1.477094080083138e+00 1.134775050137392e-01
2.937867171675094e-03 -1.049774454976442e+00 1.049103478815562e-01
3.084760502588034e-03 -8.816165600058821e-01 9.296299477674166e-02
3.231653829451588e-03 -6.874784563445316e-01 8.505347117117470e-02
3.378547152072927e-03 -5.434553764651856e-01 7.797165264952088e-02
3.525440470259224e-03 -4.422024479460909e-01 7.034122938689834e-02
3.672333783817651e-03 -3.043248032372712e-01 6.562690709324195e-02
3.819227092555382e-03 -2.925152144730714e-01 5.910896214291592e-02
3.966120396279587e-03 -2.683693813041880e-01 5.640706782044954e-02
4.113013694797441e-03 -2.428560917117679e-01 5.099569434324723e-02
4.259906987916115e-03 -1.005924518673068e-01 4.723454750957310e-02
4.406800275442781e-03 -1.291618890304188e-01 4.464623675474021e-02
4.553693557184614e-03 -8.777793199693669e-02 4.125254867978934e-02
4.700586832948783e-03 -9.682105026953482e-02 3.860858804993009e-02
4.847480102542463e-03 1.605264470350026e-02 3.595775668891688e-02
4.994373365772829e-03 -2.591873694796687e-02 3.400455142283868e-02
5.141266622447048e-03 -2.356577616707094e-02 3.196404160825685e-02
5.288159872372297e-03 -3.914554670451060e-02 2.958848790265456e-02
5.435053115355749e-03 5.678822056894759e-02 2.826933290045259e-02
5.581946351204576e-03 -1.260836683234169e-02 2.661203286162539e-02
5.728839579725948e-03 9.759439247835485e-03 2.484913595487668e-02
5.875732800727044e-03 5.096511831600150e-03 2.372032326954514e-02
6.022626014015034e-03 -2.772158441816184e-02 2.247121687180190e-02
6.169519219397089e-03 -4.249373119377424e-04 2.131145918669131e-02
6.316412416680385e-03 -2.695216624086634e-02 2.037290825678238e-02
6.463305605672094e-03 -8.858498673998280e-03 1.910266692276838e-02
6.610198786179393e-03 -2.595243637648111e-02 1.813396713358501e-02
6.757091958009447e-03 -1.396071486555713e-02 1.722408871167287e-02
6.903985120969439e-03 7.300905038296787e-03 1.646154381080839e-02
7.050878274866538e-03 -2.235281498255361e-02 1.581323507351253e-02
7.197771419507919e-03 -1.675575693126964e-02 1.481389360394897e-02
7.344664554700750e-03 1.576600557272684e-03 1.427179226010042e-02
7.491557680252214e-03 -2.224653265011697e-02 1.375509230634252e-02
7.638450795969478e-03 6.501224795356932e-03 1.304229718938943e-02
7.785343901659718e-03 -1.866673658994414e-04 1.256210848580129e-02
7.932236997130110e-03 -1.995577965401575e-02 1.189399198930191e-02
8.079130082187821e-03 1.375985239723133e-02 1.155012491341621e-02
8.226023156640037e-03 1.320076755322207e-02 1.109423728080684e-02
8.372916220293923e-03 7.057046214123414e-03 1.049403686214137e-02
8.519809272956652e-03 1.875842566052111e-03 1.016133973945198e-02
8.666702314435403e-03 -1.817513171185116e-03 9.774958055367522e-03
8.813595344537354e-03 -1.020538993327396e-02 9.427206079338838e-03
8.960488363069672e-03 -4.578331021726171e-04 9.085494826933160e-03
9.107381369839535e-03 -1.195547544521376e-02 8.611980728348099e-03
9.254274364654119e-03 -1.054848966649684e-02 8.417672859547552e-03
9.401167347320593e-03 -1.810570195100770e-02 8.050087557281647e-03
9.548060317646137e-03 -1.540702407605072e-03 7.868752281432129e-03
9.694953275437929e-03 -6.670951357481024e-03 7.578263222844811e-03
9.841846220503138e-03 -1.799817953812451e-02 7.232024520034658e-03
9.988739152648940e-03 -2.194098397148749e-03 7.099628953883000e-03
1.013563207168251e-02 -1.746902178523764e-02 6.772221896391114e-03
1.028252497741103e-02 5.373733939511184e-03 6.540482196122231e-03
1.042941786964167e-02 -1.025898422550586e-02 6.352280043477401e-03
1.057631074818160e-02 -1.273323676117836e-02 6.161658848219870e-03
1.072320361283801e-02 -8.642206771381887e-03 6.034572643718492e-03
1.087009646341806e-02 4.081877191127787e-04 5.716074409936463e-03
1.101698929972894e-02 3.305160515573940e-03 5.587452022390743e-03
1.116388212157781e-02 -8.528185726703068e-03 5.442260912295762e-03
1.131077492877186e-02 -4.889652118886675e-03 5.279034892393627e-03
1.145766772111827e-02 -4.250209857814110e-03 5.153049090430928e-03
1.160456049842420e-02 -6.272599297863014e-03 4.951151526615650e-03
1.175145326049683e-02 -2.915963181246566e-03 4.827658088965335e-03
1.189834600714335e-02 7.077800524681437e-03 4.695428224732652e-03
1.204523873817092e-02 -1.215081405056190e-02 4.559037868560425e-03
1.219213145338673e-02 -8.171745197860975e-03 4.413048584821207e-03
1.233902415259795e-02 -3.377869135943024e-03 4.322249405254784e-03
1.248591683561175e-02 -4.435687195285713e-03 4.219784817100382e-03
1.263280950223533e-02 -2.566105343549286e-03 4.118217044602599e-03
1.277970215227585e-02 -7.326426024505785e-03 3.922808636083985e-03
1.292659478554047e-02 -9.106405562484432e-03 3.861281127038400e-03
1.307348740183641e-02 -5.850555326055613e-03 3.787623116940433e-03
1.322038000097082e-02 3.334509452133399e-03 3.681063550647973e-03
1.336727258275089e-02 -6.980723359814043e-03 3.574947878925003e-03
1.351416514698378e-02 -3.078969113737558e-03 3.506408724103611e-03
1.366105769347668e-02 -2.627559583746652e-03 3.415905906837025e-03
1.380795022203677e-02 -3.431289104445324e-03 3.350250579288272e-03
1.395484273247122e-02 7.614603916003826e-03 3.244732178591205e-03
1.410173522458722e-02 -7.758319512131304e-04 3.175593713064437e-03
1.424862769819194e-02 -1.718808705590728e-04 3.111537280276005e-03
1.439552015309257e-02 -4.034699569922980e-03 3.038704755672071e-03
1.454241258909627e-02 -2.491950478252849e-03 2.974694145226272e-03
1.468930500601023e-02 -2.169622058615795e-03 2.873358228005547e-03
1.483619740364163e-02 1.870747990085688e-03 2.818850700142743e-03
1.498308978179765e-02 2.983773411581690e-03 2.787825216805419e-03
1.512998214028546e-02 -3.043630877848059e-04 2.700915496681088e-03
1.527687447891225e-02 2.260121746331152e-03 2.654483889725465e-03
1.542376679748520e-02 1.901695048493238e-03 2.603992083042904e-03
1.557065909581149e-02 4.608364371592608e-03 2.553345962726461e-03
1.571755137369829e-02 3.291759510915161e-03 2.495854554593160e-03
1.586444363095279e-02 2.540002531861484e-03 2.435470587374638e-03
1.601133586738216e-02 -6.013393698129932e-04 2.398989067427183e-03
1.615822808279360e-02 -2.065919504447037e-03 2.345713196627929e-03
1.630512027699426e-02 2.923175822019280e-03 2.303840260678312e-03
1.645201244979136e-02 3.628317848805434e-03 2.245164698137738e-03
1.659890460099205e-02 3.905214919738257e-03 2.198504134200413e-03
