<X> <Y> <dY>
9.254274364654119e-03 -5.433969422822458e-03 8.246392679011774e-03
9.401167347320593e-03 2.144232129210181e-03 7.900057182025954e-03
9.548060317646137e-03 -2.486256260279135e-03 7.703615829119499e-03
9.694953275437929e-03 -1.748602673832054e-03 7.424624335997134e-03
9.841846220503138e-03 -6.979746006912579e-03 7.091309124992047e-03
9.988739152648940e-03 -8.558426957308910e-03 6.945163276128207e-03
1.013563207168251e-02 -1.257932852492419e-02 6.635505112323145e-03
1.028252497741103e-02 5.893828779452962e-03 6.404545985917691e-03
1.042941786964167e-02 3.237648010615146e-05 6.230149106941484e-03
1.057631074818160e-02 -2.523467360076709e-03 6.043615100472979e-03
1.072320361283801e-02 -1.151250423453391e-03 5.916577968889009e-03
1.087009646341806e-02 3.633605550210163e-03 5.600232205875465e-03
1.101698929972894e-02 2.349727338151880e-03 5.469797174134967e-03
1.116388212157781e-02 -3.181188181819750e-03 5.334580985074642e-03
1.131077492877186e-02 -6.012861765573661e-03 5.167500189709331e-03
1.145766772111827e-02 6.078785570113369e-03 5.057469259056533e-03
1.160456049842420e-02 3.045419694828261e-03 4.858698799552115e-03
1.175145326049683e-02 1.488558839513203e-03 4.732134877649071e-03
1.189834600714335e-02 1.260433436659176e-02 4.604250810952554e-03
1.204523873817092e-02 -3.026988439029687e-03 4.474983254079285e-03
1.219213145338673e-02 -7.304554914797799e-03 4.321919321054260e-03
1.233902415259795e-02 1.109535500151601e-03 4.237720317791351e-03
1.248591683561175e-02 -4.605180493510560e-03 4.131420207774484e-03
1.263280950223533e-02 -1.019063957067367e-03 4.034256366351029e-03
1.277970215227585e-02 2.640639767547285e-03 3.854001463537552e-03
1.292659478554047e-02 4.033597943529863e-03 3.798306496698786e-03
1.307348740183641e-02 2.546041773012520e-03 3.720047050638542e-03
1.322038000097082e-02 3.955490628452835e-03 3.605133009643664e-03
1.336727258275089e-02 4.932439220635864e-03 3.517035284278091e-03
1.351416514698378e-02 -6.065366277286231e-04 3.436730246499985e-03
1.366105769347668e-02 5.300651385900323e-05 3.348447053340234e-03
1.380795022203677e-02 4.316910011376577e-03 3.291655873419765e-03
