<X> <Y> <dY>
8.813602216919226e-04 -6.288303842597259e+01 2.712044690742214e+00
1.028253589049351e-03 -6.476994136426012e+01 1.476491719282685e+00
1.175146955056984e-03 -3.188227216762890e+01 1.122866582596938e+00
1.322040319521992e-03 -2.390557486156774e+01 6.891575420565398e-01
1.468933682251548e-03 -1.759665698797423e+01 5.000675219944548e-01
1.615827043052824e-03 -1.113662998466961e+01 3.526979847299342e-01
1.762720401732992e-03 -7.530864921103496e+00 3.056478818472090e-01
1.909613758099223e-03 -5.721192730869709e+00 2.621389253930272e-01
2.056507111958691e-03 -4.542258169869005e+00 2.208861847287220e-01
2.203400463118568e-03 -2.009719702193758e+00 1.943304384570603e-01
2.350293811386024e-03 -2.662931393697746e+00 1.628746930791376e-01
2.497187156568232e-03 -2.069953915579298e+00 1.464490515401920e-01
2.644080498472365e-03 -1.544116456492101e+00 1.279825578603150e-01
2.790973836905595e-03 -1.193086113184438e+00 1.127045707021661e-01
2.937867171675094e-03 -9.411026149481263e-01 1.041624246858696e-01
3.084760502588034e-03 -6.928168917113016e-01 9.232422601857970e-02
3.231653829451588e-03 -5.188549417065236e-01 8.446966670205554e-02
3.378547152072927e-03 -4.942452869201941e-01 7.740914568832735e-02
3.525440470259224e-03 -2.760135155993651e-01 6.986851544205090e-02
3.672333783817651e-03 -2.893435495808583e-01 6.514596527966678e-02
3.819227092555382e-03 -2.593170506093043e-01 5.868201182998956e-02
3.966120396279587e-03 -2.110552377378605e-01 5.600879855249112e-02
4.113013694797441e-03 -1.647485855325911e-01 5.064437050684346e-02
4.259906987916115e-03 -1.555566210390527e-01 4.686574857149937e-02
4.406800275442781e-03 -1.738104166910651e-01 4.429948656666462e-02
4.553693557184614e-03 -1.142525552136903e-01 4.093716100293770e-02
4.700586832948783e-03 -1.184464502638088e-01 3.831441423711060e-02
4.847480102542463e-03 -2.430537374257028e-02 3.567487965951184e-02
4.994373365772829e-03 -1.200440269691738e-01 3.371357528460943e-02
5.141266622447048e-03 -1.619041423869621e-02 3.173024055617459e-02
5.288159872372297e-03 -4.668586945354525e-02 2.936596949429240e-02
5.435053115355749e-03 -2.575846418733390e-02 2.802161467963963e-02
5.581946351204576e-03 -4.862383780855776e-02 2.639790095783935e-02
5.728839579725948e-03 -3.381935014241194e-02 2.464395151073510e-02
5.875732800727044e-03 -2.821413131068861e-02 2.352777262546213e-02
6.022626014015034e-03 -5.516355670138854e-02 2.229069785063528e-02
6.169519219397089e-03 -3.519769229447142e-02 2.113506545499529e-02
6.316412416680385e-03 -1.395519330079728e-02 2.022902691919484e-02
6.463305605672094e-03 -1.884687436177983e-02 1.895547249343534e-02
6.610198786179393e-03 -1.247426808644507e-02 1.800733278170518e-02
6.757091958009447e-03 -1.476582385076495e-02 1.709595826154469e-02
6.903985120969439e-03 6.002670485590033e-03 1.633856149196419e-02
7.050878274866538e-03 3.105540289793225e-04 1.571024194598760e-02
7.197771419507919e-03 1.206092571898681e-02 1.472227813559629e-02
7.344664554700750e-03 5.735614622944450e-03 1.416859081033861e-02
7.491557680252214e-03 -1.837262677147495e-02 1.365586866185939e-02
7.638450795969478e-03 2.335261333554465e-02 1.295695681139620e-02
7.785343901659718e-03 -5.130224475346997e-03 1.246543311104407e-02
7.932236997130110e-03 -1.398018838968168e-02 1.181023285351119e-02
8.079130082187821e-03 1.153971660822951e-02 1.146265188826154e-02
8.226023156640037e-03 6.395952559783932e-03 1.100664837057207e-02
8.372916220293923e-03 6.893399625912204e-03 1.041598386594542e-02
8.519809272956652e-03 3.025418017572443e-03 1.008682101707163e-02
8.666702314435403e-03 -1.889111710690627e-04 9.703760392213450e-03
8.813595344537354e-03 9.085368019446384e-03 9.373258450779682e-03
8.960488363069672e-03 4.092036572151929e-03 9.021917564381568e-03
9.107381369839535e-03 -8.006648777388398e-03 8.551595232717946e-03
9.254274364654119e-03 -5.893637654346435e-03 8.359435882304946e-03
9.401167347320593e-03 6.385019647975632e-03 8.012308142102856e-03
9.548060317646137e-03 -4.571288894274507e-03 7.807631369300504e-03
9.694953275437929e-03 2.916456842762556e-03 7.531020388028592e-03
9.841846220503138e-03 -7.321497645564481e-03 7.188604619535487e-03
9.988739152648940e-03 -2.961232106655274e-04 7.048821684950652e-03
1.013563207168251e-02 -2.290534406415586e-03 6.737044022796965e-03
1.028252497741103e-02 6.235937503009499e-03 6.492740561099337e-03
1.042941786964167e-02 1.831546328142394e-03 6.317591986652210e-03
1.057631074818160e-02 -8.835776301383087e-03 6.120196652849301e-03
1.072320361283801e-02 3.134021642576130e-03 6.002475666042537e-03
1.087009646341806e-02 4.594607484268980e-03 5.678108398369059e-03
1.101698929972894e-02 9.428937524779574e-03 5.552599235702909e-03
1.116388212157781e-02 -8.821063573640272e-04 5.410526095827086e-03
1.131077492877186e-02 -4.970409250515838e-03 5.239861828897178e-03
1.145766772111827e-02 4.800432815976233e-03 5.125307318554274e-03
1.160456049842420e-02 1.315097268558225e-02 4.937099480520852e-03
1.175145326049683e-02 1.715294459797212e-03 4.797390989059243e-03
1.189834600714335e-02 1.178529057988359e-02 4.666135460380171e-03
1.204523873817092e-02 -3.450750806811018e-03 4.536053594062160e-03
1.219213145338673e-02 -2.446763097820321e-03 4.387539713817407e-03
1.233902415259795e-02 6.092867264325793e-03 4.302212312022552e-03
1.248591683561175e-02 3.678783904753954e-03 4.198987986224196e-03
1.263280950223533e-02 -2.820906395289942e-03 4.087388836598293e-03
1.277970215227585e-02 4.852316782659672e-03 3.909755859430347e-03
1.292659478554047e-02 4.479208502135662e-04 3.845584320300968e-03
1.307348740183641e-02 7.088733273022347e-04 3.768580368149339e-03
1.322038000097082e-02 1.185964207943947e-02 3.665455225394501e-03
1.336727258275089e-02 4.518766677860580e-03 3.564605852713429e-03
1.351416514698378e-02 1.299460998656583e-03 3.486670610409651e-03
1.366105769347668e-02 1.886193103516652e-03 3.397074905058098e-03
1.380795022203677e-02 2.953283149279385e-03 3.334746816731016e-03
1.395484273247122e-02 1.249383965539215e-02 3.227664468045599e-03
1.410173522458722e-02 -9.187462059796047e-04 3.151837250658427e-03
1.424862769819194e-02 3.379869739889970e-03 3.093840509771319e-03
1.439552015309257e-02 6.883976937440380e-04 3.023463323475190e-03
1.454241258909627e-02 1.623402037125786e-03 2.959078252266353e-03
1.468930500601023e-02 3.215460780767600e-03 2.860496442764010e-03
1.483619740364163e-02 4.317933630420584e-03 2.801770344583201e-03
1.498308978179765e-02 5.652522168680325e-03 2.771396427573383e-03
1.512998214028546e-02 4.404568860141283e-03 2.688536976407781e-03
1.527687447891225e-02 1.201163808278048e-02 2.650746241331257e-03
1.542376679748520e-02 4.151176709739544e-03 2.588369680272606e-03
1.557065909581149e-02 5.015509676842525e-03 2.534962058850562e-03
1.571755137369829e-02 4.731229701079776e-03 2.479696875895007e-03
1.586444363095279e-02 7.189801948207495e-03 2.425280004300404e-03
1.601133586738216e-02 3.421996166744397e-03 2.388247455666474e-03
1.615822808279360e-02 1.274772946796836e-03 2.334237038327396e-03
1.630512027699426e-02 5.470578997422027e-03 2.291184724798520e-03
1.645201244979136e-02 7.384184020775676e-03 2.235111800876166e-03
1.659890460099205e-02 6.988336416532200e-03 2.187677860008144e-03
1.674579673040351e-02 5.836442787996068e-03 2.174093476289178e-03
1.689268883783294e-02 2.554981743856412e-03 2.117769618848873e-03
1.703958092308753e-02 5.860190154078942e-03 2.091958331911739e-03
1.718647298597442e-02 8.904324448857377e-03 2.021844516099019e-03
1.733336502630083e-02 7.180104417838300e-03 2.000046889880212e-03
1.748025704387393e-02 3.773786647645628e-03 1.976794023062181e-03
1.762714903850091e-02 8.228660324833008e-03 1.935636969518680e-03
1.777404100998893e-02 5.960418812340315e-03 1.912456242452690e-03
1.792093295814520e-02 4.626541017357347e-03 1.861168669908099e-03
1.806782488277687e-02 3.798616577522574e-03 1.847680072004058e-03
1.821471678369116e-02 5.858559107238557e-03 1.813805262902427e-03
1.836160866069522e-02 5.866504189045905e-03 1.768780352083877e-03
1.850850051359626e-02 5.772937466915986e-03 1.796642601409181e-03
1.865539234220144e-02 8.635050603500239e-03 1.778663179738215e-03
1.880228414631796e-02 9.219251735483163e-03 1.746356391658984e-03
1.894917592575301e-02 6.338768725241566e-03 1.745522463383944e-03
1.909606768031375e-02 4.916710460410899e-03 1.716540445062535e-03
1.924295940980738e-02 2.850530989317517e-03 1.732204399744792e-03
1.938985111404109e-02 7.262089649447273e-03 1.728910831353188e-03
1.953674279282204e-02 3.800590449867477e-03 1.735036323269430e-03
1.968363444595744e-02 9.695878240258323e-03 1.730177660985206e-03
1.983052607325447e-02 9.176073948137208e-03 1.710926201726135e-03
1.997741767452030e-02 4.265832630139971e-03 1.709120421696231e-03
2.012430924956213e-02 1.923545140793222e-03 1.696458505231463e-03
2.027120079818715e-02 6.392360699200381e-03 1.671221499632133e-03
2.041809232020253e-02 5.954883503717144e-03 1.680091813619520e-03
2.056498381541546e-02 4.388593345281961e-03 1.666665752975238e-03
2.071187528363314e-02 8.341865066153144e-03 1.645469843633477e-03
2.085876672466273e-02 7.076406310480378e-03 1.639304982528968e-03
2.100565813831145e-02 8.184890997125683e-03 1.639870225537771e-03
2.115254952438645e-02 7.098334338752213e-03 1.612552545014126e-03
2.129944088269494e-02 4.638593596380443e-03 1.611121275043719e-03
2.144633221304411e-02 6.364051054900485e-03 1.599920010453053e-03
2.159322351524114e-02 6.922467975940040e-03 1.597287947092557e-03
2.174011478909322e-02 5.706188724438744e-03 1.573715029450983e-03
2.188700603440753e-02 7.622817983846750e-03 1.560761357354450e-03
2.203389725099126e-02 6.684302791643715e-03 1.532060320259987e-03
2.218078843865161e-02 5.367424075771646e-03 1.493525452705218e-03
2.232767959719575e-02 7.675865715915561e-03 1.487972320462332e-03
2.247457072643089e-02 6.955814015198245e-03 1.450117886410946e-03
2.262146182616420e-02 8.769267398522003e-03 1.428491375268252e-03
2.276835289620287e-02 8.965284413469476e-03 1.406168608581121e-03
2.291524393635411e-02 7.940852809685563e-03 1.388055298332016e-03
2.306213494642509e-02 8.402540769772905e-03 1.393191558389059e-03
2.320902592622301e-02 1.031890759036651e-02 1.359493105147686e-03
2.335591687555505e-02 7.172233587631379e-03 1.353674918220605e-03
2.350280779422841e-02 8.000246235686482e-03 1.333738855345926e-03
2.364969868205026e-02 8.901834928906342e-03 1.310984399481329e-03
2.379658953882782e-02 8.232141689511979e-03 1.315125826046415e-03
2.394348036436827e-02 9.016667911901638e-03 1.295526457687059e-03
2.409037115847880e-02 1.004640718859410e-02 1.287087855122657e-03
2.423726192096658e-02 9.688360325611413e-03 1.273561962026658e-03
2.438415265163884e-02 1.140053959254319e-02 1.250394305236110e-03
2.453104335030275e-02 9.199848032595390e-03 1.253471302656535e-03
2.467793401676551e-02 9.790856494581337e-03 1.231553701726803e-03
2.482482465083430e-02 1.073945742724277e-02 1.230085984971052e-03
2.497171525231632e-02 1.044558005692472e-02 1.218525900688101e-03
2.511860582101877e-02 1.118435210562415e-02 1.206324859263214e-03
2.526549635674884e-02 1.146063229147178e-02 1.186729845126927e-03
2.541238685931370e-02 1.200761650756338e-02 1.180234015277502e-03
2.555927732852058e-02 1.180371317840066e-02 1.171217765606518e-03
2.570616776417666e-02 1.049554254008355e-02 1.163074624837054e-03
