<X> <Y> <dY>
1.527687447891225e-02 1.674852374856016e-03 2.635462766292040e-03
1.542376679748520e-02 -1.984566875793135e-03 2.579794933616880e-03
1.557065909581149e-02 1.927007998569650e-03 2.531390490331469e-03
1.571755137369829e-02 2.392555865478531e-03 2.477324158642221e-03
1.586444363095279e-02 2.799390423414112e-03 2.419347731498657e-03
1.601133586738216e-02 4.262628766806142e-04 2.384549577690600e-03
1.615822808279360e-02 9.036956560878901e-04 2.335095402442914e-03
1.630512027699426e-02 -2.014489589701650e-03 2.279350900840394e-03
1.645201244979136e-02 1.370647668975705e-03 2.225791770171386e-03
1.659890460099205e-02 4.155068007786771e-03 2.183949244078040e-03
1.674579673040351e-02 2.194198532934614e-03 2.168752574648728e-03
1.689268883783294e-02 2.486361736632228e-03 2.119014964338781e-03
1.703958092308753e-02 1.586765250376661e-03 2.085291449985721e-03
1.718647298597442e-02 5.949616016675839e-03 2.017606005142815e-03
1.733336502630083e-02 5.329248612943779e-03 1.997833718641181e-03
1.748025704387393e-02 1.893286390947634e-03 1.974432408949204e-03
1.762714903850091e-02 4.419421614876434e-03 1.929521462326309e-03
1.777404100998893e-02 2.571252533574851e-03 1.907029273895222e-03
1.792093295814520e-02 5.257635497598591e-03 1.863631070953159e-03
1.806782488277687e-02 2.320816253580238e-03 1.845938571318327e-03
1.821471678369116e-02 1.660746013302540e-03 1.806518933353123e-03
1.836160866069522e-02 1.386028285314801e-03 1.760968084703061e-03
1.850850051359626e-02 1.761489594775210e-03 1.789416546284911e-03
1.865539234220144e-02 3.629633598491585e-03 1.769182633642659e-03
1.880228414631796e-02 5.232813398443648e-03 1.738967967675620e-03
1.894917592575301e-02 2.195222534746757e-03 1.737661069041489e-03
1.909606768031375e-02 4.058943701486533e-03 1.715773838230120e-03
1.924295940980738e-02 6.484756988035264e-05 1.727005576516463e-03
1.938985111404109e-02 5.020027416885342e-03 1.724819565796382e-03
1.953674279282204e-02 2.484487995681304e-03 1.733043883950075e-03
1.968363444595744e-02 2.231538753473339e-03 1.713284012648395e-03
1.983052607325447e-02 5.900749007652938e-03 1.704022582926029e-03
1.997741767452030e-02 2.750943899255632e-03 1.706440137373097e-03
2.012430924956213e-02 1.399288933861214e-03 1.696235547345667e-03
2.027120079818715e-02 5.807524358550613e-03 1.670831406724636e-03
2.041809232020253e-02 3.466114827220911e-03 1.674654201285310e-03
2.056498381541546e-02 2.620059278806553e-03 1.663050821063195e-03
2.071187528363314e-02 6.465661378537430e-03 1.641493655198867e-03
2.085876672466273e-02 7.660296869597271e-04 1.623200937213608e-03
