#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.4166200160980225
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_86
# img{1}_AzInt_Px_87
# img{2}_AzInt_Px_88
# img{3}_AzInt_Px_89
# img{4}_AzInt_Px_90
#
#####################################################################################################
q(A-1)                             I(q)Ave_99_GC1_00016AzInt_Px       Sig(q)Ave_99_GC1_00016AzInt_Px     
0.026426861532146195               1057.6629325274507                 0.6912595311689336                 
0.026575324926034868               1057.6448492647728                 0.6903484500351652                 
0.026723788284288213               1056.4113262715082                 0.6885951851393488                 
0.026872251606707177               1054.558898074968                  0.6929783812450708                 
0.027020714893092684               1054.5657388738314                 0.6897946164712307                 
0.027169178143245695               1052.472977392233                  0.6819964820449816                 
0.02731764135696711                1052.226340317475                  0.6876785646884616                 
0.027466104534057904               1050.9642846544432                 0.6810707650462523                 
0.027614567674318996               1049.9213025238157                 0.6785612900090663                 
0.027763030777551316               1050.775911994807                  0.6814468278085558                 
0.02791149384355582                1049.462243198907                  0.6754085514784008                 
0.028059956872133442               1049.036554597737                  0.6774130618327731                 
0.028208419863085102               1048.440166730566                  0.6763618223895649                 
0.028356882816211775               1046.6740798920332                 0.6711299050479835                 
0.028505345731314382               1046.573016791579                  0.6710975239306531                 
0.028653808608193856               1046.7815183017526                 0.6703275048685547                 
0.02880227144665114                1044.960633399719                  0.6701621288959743                 
0.028950734246487187               1043.549585776827                  0.6697097684008209                 
0.029099197007502926               1044.2918289426716                 0.6613347146639553                 
0.0292476597294993                 1042.3593381544297                 0.6647788230765584                 
0.02939612241227725                1042.0073321926652                 0.6606112561757318                 
0.02954458505563771                1042.7137008237637                 0.6620443652237794                 
0.02969304765938165                1040.6900013864565                 0.6581950702986175                 
0.029841510223309987               1041.979171022419                  0.658602469217177                  
0.029989972747223665               1040.464167726985                  0.6593210894105475                 
0.03013843523092363                1039.230168090112                  0.65614848416596                   
0.030286897674210833               1038.3211625986216                 0.648871703696551                  
0.0304353600768862                 1038.1463362413426                 0.6550188618660332                 
0.03058382243875071                1036.906306478952                  0.6518941120836665                 
0.030732284759605266               1035.11551875478                   0.6482513971962496                 
0.03088074703925083                1032.6701922693044                 0.6497884651329009                 
0.031029209277488357               1034.0127676175728                 0.6433704777415417                 
0.03117767147411878                1032.3342596269317                 0.6462384654021023                 
0.03132613362894304                1034.5904687628943                 0.643924777642771                  
0.03147459574176209                1034.091436259713                  0.6422761470096225                 
0.03162305781237687                1031.9134463047144                 0.6423440884642752                 
0.03177151984058835                1031.6966613298212                 0.6378469879064426                 
0.031919981826197444               1031.5052025316377                 0.6437140310978962                 
0.03206844376900511                1030.3482865589333                 0.6338108454196971                 
0.03221690566881231                1029.5926316893854                 0.6325049308803149                 
0.03236536752541998                1030.1363550820656                 0.6377303297647626                 
0.032513829338629056               1028.9359115255168                 0.6326604438623193                 
0.03266229110824052                1027.429515631226                  0.6372578345878893                 
0.032810752834055275               1025.7837164521238                 0.6264046240936044                 
0.032959214515874316               1025.8288075437824                 0.6285171206337344                 
0.03310767615349855                1024.6839257481865                 0.631709616084593                  
0.033256137746728975               1024.494134805658                  0.6249702712815319                 
0.033404599295366495               1023.5929091727454                 0.6250417310190823                 
0.03355306079921208                1023.1626354440692                 0.6231858044893683                 
0.03370152225806669                1022.6509555540746                 0.6335964944453221                 
0.033849983671731254               1023.000886580379                  0.6373492697241487                 
0.03399844504000674                1023.2221280786929                 0.6422516700042551                 
0.034146906362694095               1022.008939654737                  0.6460445677038229                 
0.03429536763959428                1021.4709643968697                 0.652487788615902                  
0.03444382887050824                1020.1741215417633                 0.6477744363407637                 
0.034592290055236924               1020.2354637833254                 0.637592053228604                  
0.03474075119358127                1021.754418279321                  0.6322389664241295                 
0.034889212285342266               1018.9037039141788                 0.6288604716879173                 
0.03503767333032085                1018.9042480999509                 0.6278001337093947                 
0.03518613432831797                1020.9518419048793                 0.6263231812392513                 
0.03533459527913459                1020.0167901684448                 0.6222281977851564                 
0.035483056182571665               1019.0176779018202                 0.6243374334454185                 
0.03563151703843015                1018.9277220595275                 0.6191717742854542                 
0.03577997784651099                1017.4538185481648                 0.6190624276070263                 
0.03592843860661516                1017.9450026523816                 0.6158521437571272                 
0.0360768993185436                 1015.9351423503638                 0.6132559430366273                 
0.03622535998209726                1016.7922737114616                 0.616170697847964                  
0.036373820597077125               1016.0918400466342                 0.6110081990549747                 
0.036522281163284126               1015.182594231182                  0.6133589894203759                 
0.036670741680519245               1015.6185687657119                 0.6069918198001253                 
0.03681920214858341                1015.9233509551368                 0.6064444102149701                 
0.036967662567277605               1014.0154863736798                 0.6094095668257801                 
0.0371161229364028                 1014.7172600184895                 0.603237063019084                  
0.0372645832557599                 1014.2587178049596                 0.606905753412573                  
0.037413043525149924               1014.4125641271636                 0.60631284212363                   
0.03756150374437381                1013.9358803932964                 0.5992710530247445                 
0.037709963913232517               1011.8963485495885                 0.6005246157748478                 
0.037858424031527                  1012.0534020311525                 0.596266020508188                  
0.03800688409905824                1011.5928270646658                 0.6029368541226813                 
0.03815534411562716                1011.0615476448302                 0.5953670973873433                 
