#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3769869804382324
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_69
# img{1}_AzInt_Px_70
# img{2}_AzInt_Px_71
# img{3}_AzInt_Px_72
# img{4}_AzInt_Px_73
#
#####################################################################################################
q(A-1)                             I(q)Ave_114_OC0P05_00008AzInt_Px   Sig(q)Ave_114_OC0P05_00008AzInt_Px 
0.019300580620060008               1.6613573795990888                 0.02411566413536654                
0.019449045490340475               1.6565482637645985                 0.02462877570996217                
0.019597510334540942               1.6154246306709221                 0.024356212090574213               
0.019745975152462365               1.6316212221926254                 0.02496924646435858                
0.019894439943905662               1.574574251211924                  0.024696357249513072               
0.02004290470867175                1.6099561648580702                 0.02499136811106652                
0.02019136944656156                1.5418125965028018                 0.02456935535763049                
0.02033983415737602                1.6119078843584567                 0.025297478271734147               
0.020488298840916044               1.4939676720014785                 0.02450774631523141                
0.020636763496982576               1.5452753681450924                 0.024827106252250188               
0.020785228125376524               1.522429425928089                  0.024957861078270135               
0.02093369272589884                1.491271385864079                  0.024720980166854832               
0.02108215729835043                1.5006761112918634                 0.02481897858759037                
0.021230621842532226               1.469794504686922                  0.024762832879976923               
0.02137908635824515                1.5086519593169305                 0.025026298900311057               
0.021527550845290146               1.5256709371066441                 0.025249628028800458               
0.02167601530346813                1.5290562002996673                 0.025424312771028513               
0.02182447973258003                1.4102156901384908                 0.02460094512245848                
0.02197294413242678                1.4252377186125678                 0.024525722292598806               
0.02212140850280929                1.4580583855120033                 0.024523374701777376               
0.02226987284352852                1.4702008803235256                 0.024585438115464174               
0.022418337154385373               1.4892298731462668                 0.024315781724737338               
0.02256680143518079                1.4310481560391115                 0.023910655689618025               
0.022715265685715684               1.4240535090957631                 0.023468452015124645               
0.022863729905791025               1.3677449509765083                 0.022742117292438177               
0.023012194095207696               1.401032841512111                  0.02322508518209548                
0.02316065825376665                1.4459520861548858                 0.023228334770628255               
0.02330912238126882                1.3740815540565314                 0.022914094286345867               
0.023457586477515134               1.3762859696701502                 0.022432821630666976               
0.02360605054230651                1.3328631761424243                 0.022367129968752897               
0.0237545145754439                 1.3363345863400962                 0.02228153041581181                
0.02390297857672821                1.351304073873321                  0.022008094357338127               
0.0240514425459604                 1.394190114261247                  0.022610802198025092               
0.024199906482941385               1.324725540377862                  0.021852305665364013               
0.02434837038747209                1.3329874811592108                 0.02198261145807884                
0.024496834259353457               1.3265187415764044                 0.021867015278703383               
0.024645298098386437               1.3116917006036175                 0.02134031485522734                
0.024793761904371926               1.2749786866130852                 0.021422920487008598               
0.02494222567711088                1.2968903495769257                 0.021277660636463625               
0.025090689416404226               1.294892082781843                  0.021468527507664294               
0.025239153122052903               1.2807955324538869                 0.02110182521144279                
0.025387616793857842               1.2648342660688374                 0.020927088694883206               
0.025536080431619968               1.3188140529219547                 0.02144200652175657                
0.025684544035140224               1.2470288784425467                 0.02069490391902306                
0.025833007604219554               1.2412451862042615                 0.020745126692614517               
0.02598147113865888                1.2927582053275561                 0.02091633792789678                
0.026129934638259134               1.2516483065285209                 0.02066371905178345                
0.026278398102821256               1.291298172102776                  0.02103080466123776                
0.026426861532146195               1.2400615672679116                 0.020350767948984824               
0.026575324926034868               1.2681143807833375                 0.020552611671523013               
0.026723788284288213               1.2552046392444893                 0.02040780958623911                
