#####################################################################################################
# NeXus source file: Cycling 9 MIC AM PR8 50 mM 8A2 P1
# NXdata: name = img{0}_azimuthalIntegration_Px_375                
#
#
# Exposure_msec                                     500.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.000468596696937
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331612028394122
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              0.72
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.0708600512697182e-06
# GlobalNormalization                               0.44320489498831106
# AbsTimeStamps                                     nan
# TimeStamps                                        0.9149470329284668
# gapTime                                           1000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)PR8_50mM8A2_01294{00000}_AzInt_Px_375    Sig(q)PR8_50mM8A2_01294{00000}_AzInt_Px_375  
0.0                                nan                                          nan                                          
0.0001484666636574306              nan                                          nan                                          
0.0002969333271157728              nan                                          nan                                          
0.0004453999901759384              nan                                          nan                                          
0.000593866652638839               nan                                          nan                                          
0.0007423333143053864              nan                                          nan                                          
0.000890799974976492               nan                                          nan                                          
0.001039266634453068               400737.92006473796                           672.3771676454962                            
0.0011877332925360254              322482.9188341865                            269.7435670605358                            
0.0013361999490262763              233042.08338495746                           142.20938054934936                           
0.0014846666037247325              170342.1559444323                            106.32107438286936                           
0.0016331332564323052              121768.55793432104                           71.99915441689488                            
0.0017815999069499073              90593.70640612356                            59.36531424393856                            
0.0019300665550784496              64833.992421482515                           47.43975781878988                            
0.002078533200618844               45501.71905295646                            37.24738657458178                            
0.0022269998433720028              30114.715162410906                           30.301999698950606                           
0.0023754664831388372              18492.453013511848                           21.652100496215663                           
0.0025239331197202592              10868.46013513013                            16.886224726722453                           
0.0026723997529171815              6305.933984749678                            11.92813370829506                            
0.002820866382530514               3936.274293095346                            9.153507469199376                            
0.002969333008361171               2894.9511796535576                           7.813156739132954                            
0.003117799630210064               2532.115998356085                            6.958227218698774                            
0.0032662662478781033              2442.5674393401187                           6.72111283059599                             
0.003414732861166202               2477.7604455846754                           6.583133029203118                            
0.0035631994698752723              2549.1973825707173                           6.503244995566404                            
0.003711666073806226               2601.843060657013                            6.452512274151416                            
0.003860132672759977               2591.9545135608837                           6.1624184419321795                           
0.004008599266537434               2537.927576674943                            6.158132174045215                            
0.004157065854939512               2415.433611893658                            5.836270862897853                            
0.004305532437767121               2213.1294039410054                           5.451884572858778                            
0.0044539990148211766              1906.9560990790085                           5.045740320800781                            
0.004602465585902588               1544.3846777236256                           4.351778106995588                            
0.004750932150812268               1216.4097896746036                           3.841328123361563                            
0.004899398709351132               930.7449343136988                            3.2901251112665175                           
0.005047865261320088               734.4985017593253                            2.900416013775567                            
0.005196331806520052               607.7029646219107                            2.6053612914382405                           
0.005344798344751936               544.1467511795053                            2.395240415555121                            
0.00549326487581665                521.6847750286256                            2.3343995842141374                           
0.005641731399515109               527.6522942535394                            2.3002797832125474                           
0.005790197915648227               550.4367880659868                            2.339046300004391                            
0.005938664424016914               586.5897563444607                            2.3532405495193323                           
0.006087130924422084               633.2892428651908                            2.4502513050794485                           
0.0062355974166646505              686.5873333262272                            2.499309968333711                            
0.006384063900545526               728.7575332144125                            2.5245254914561395                           
0.006532530375865622               771.7392534677887                            2.573093233465849                            
0.0066809968424258554              792.8882575274838                            2.5982514302656448                           
0.006829463300027135               776.799972268738                             2.562106077374531                            
0.006977929748470379               729.4672486997171                            2.4073646753635725                           
0.007126396187556496               665.8877748993539                            2.3082037368835544                           
0.007274862617086402               584.5411568208118                            2.1108622042166165                           
