#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.4355149269104004
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_104
# img{1}_AzInt_Px_105
# img{2}_AzInt_Px_106
# img{3}_AzInt_Px_107
# img{4}_AzInt_Px_108
#
#####################################################################################################
q(A-1)                             I(q)Ave_121_PR32M_00015AzInt_Px    Sig(q)Ave_121_PR32M_00015AzInt_Px  
0.019449045490340475               370.2723459100183                  0.3719772147425634                 
0.019597510334540942               332.3069088951269                  0.35289954978841864                
0.019745975152462365               297.93652334325304                 0.34085727486359063                
0.019894439943905662               265.559552031744                   0.3240013244252529                 
0.02004290470867175                236.7910393046296                  0.30618157875637364                
0.02019136944656156                209.44784224070673                 0.28928757867979976                
0.02033983415737602                184.60099378502443                 0.27348706446652915                
0.020488298840916044               162.47870843152873                 0.25819320632979637                
0.020636763496982576               141.77720681171397                 0.24023739545500783                
0.020785228125376524               124.13637439079866                 0.22766835293513665                
0.02093369272589884                107.05061316801292                 0.21159073858988453                
0.02108215729835043                92.96629295471227                  0.19734034474397164                
0.021230621842532226               79.82208451381251                  0.1843506898487863                 
0.02137908635824515                68.92556620349475                  0.1708866964316074                 
0.021527550845290146               59.46740150767731                  0.15925054783618822                
0.02167601530346813                51.02468297393449                  0.14836780709149106                
0.02182447973258003                44.33454773543541                  0.13934528809012686                
0.02197294413242678                38.86535923613693                  0.12938105725604793                
0.02212140850280929                34.50412139006413                  0.12051502348607515                
0.02226987284352852                31.291135275690955                 0.11458120259485778                
0.022418337154385373               29.014538631189545                 0.10842417704824381                
0.02256680143518079                27.751346142201907                 0.10637080907202609                
0.022715265685715684               27.12634383225992                  0.10347395807459306                
0.022863729905791025               27.622281550220794                 0.10324525507725328                
0.023012194095207696               28.715556667574777                 0.10622002987552208                
0.02316065825376665                30.420245520738526                 0.10763129929856577                
0.02330912238126882                33.09165183929419                  0.1135977749924334                 
0.023457586477515134               36.05729686806255                  0.11599573009227912                
0.02360605054230651                39.40109157896624                  0.12285347319138987                
0.0237545145754439                 43.45302762185416                  0.12835559446101646                
0.02390297857672821                47.74209286898708                  0.13215134043072907                
0.0240514425459604                 52.51034906954724                  0.1401823018828135                 
0.024199906482941385               57.68336120731816                  0.14567120325886268                
0.02434837038747209                62.81155416485825                  0.15244052812460718                
0.024496834259353457               68.41504642899221                  0.15864394716432953                
0.024645298098386437               73.78333830239401                  0.1616879291365832                 
0.024793761904371926               79.57860014541416                  0.17097725126659558                
0.02494222567711088                85.96179810817515                  0.17500032789604086                
0.025090689416404226               91.90715130589898                  0.18271380183223174                
0.025239153122052903               97.7487699447328                   0.18623017162190383                
0.025387616793857842               103.8478313289226                  0.1915605601413482                 
0.025536080431619968               109.9836803450833                  0.19781220649541353                
0.025684544035140224               116.31136598484966                 0.20190739817252673                
0.025833007604219554               122.20542284289884                 0.20794471012729207                
0.02598147113865888                127.76210314119999                 0.21005963618774923                
0.026129934638259134               133.50799198765569                 0.21559294197075887                
0.026278398102821256               139.2846175328778                  0.22065171591386804                
0.026426861532146195               144.31190087874202                 0.22178081539229164                
0.026575324926034868               149.70007626630738                 0.22558746881914243                
0.026723788284288213               154.8993741677881                  0.22902251522521927                
0.026872251606707177               159.70025811409394                 0.2342305079480249                 
0.027020714893092684               164.0125517332753                  0.23628020843398997                
0.027169178143245695               168.36509237467004                 0.2369238853269421                 
