#####################################################################################################
# NeXus source file: References Rack 2 MIC AM Averaged
# NXdata: name = img{2}_azimuthalIntegration_Px_106                
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              0.72
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           9.317729736329859e-07
# GlobalNormalization                               0.7712797623597966
# AbsTimeStamps                                     nan
# TimeStamps                                        7.707940101623535
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)PR32M_00015{00002}_AzInt_Px_106          Sig(q)PR32M_00015{00002}_AzInt_Px_106        
0.0                                nan                                          nan                                          
0.0001484665654979606              nan                                          nan                                          
0.000296933130796833               nan                                          nan                                          
0.00044539969569752896             nan                                          nan                                          
0.0005938662600009603              nan                                          nan                                          
0.0007423328235080391              nan                                          nan                                          
0.0008907993860196767              nan                                          nan                                          
0.0010392659473367853              298535.0080776761                            439.92300873611737                           
0.0011877325072602765              275847.91220472666                           189.1162706476152                            
0.001336199065591062               253865.10023195046                           112.51459834556749                           
0.0014846656221300543              233869.68789382043                           94.43686487829791                            
0.0016331321766781643              216437.40674791744                           72.7649577570407                             
0.0017815987290363052              201559.22932514257                           67.12455316721503                            
0.0019300652790053877              187369.47398929633                           61.13456202991513                            
0.002078531826386324               174877.96390724214                           55.353585107550956                           
0.0022269983709800266              162825.7787797218                            53.41211775655903                            
0.0023754649125874066              152013.23880041353                           47.05868470718013                            
0.002523931451009377               142088.46633132742                           46.28329564956969                            
0.002672397986046849               132900.60843334947                           41.51046319373427                            
0.0028208645175007347              124717.98206880005                           39.05761382644128                            
0.0029693310451719464              117238.90521240432                           37.69103799849192                            
0.0031177975688613966              110687.12186282598                           34.87399182178072                            
0.0032662640883699967              104497.71047103932                           33.32480357199367                            
0.0034147306034986585              98744.91003456697                            31.503342785787993                           
0.0035631971140482953              93875.36555408622                            29.91579235949009                            
0.0037116636198198188              89186.41469530093                            28.637424008798153                           
0.0038601301206141426              84926.95566378377                            26.739703110040434                           
0.004008596616232176               80747.10781121827                            26.331111234734983                           
0.004157063106474833               77185.79512875773                            25.00937761840084                            
0.004305529591143026               73765.64291350532                            23.85979018610553                            
0.004453996070037668               70618.7197473339                             23.27613001272662                            
0.004602462542959671               67668.05497379748                            21.83620454312823                            
0.004750929009709947               64822.534764846416                           21.256940812899547                           
0.004899395470089409               62203.97935981981                            20.389306890098606                           
0.00504786192389897                59720.733029711504                           19.825479874030236                           
0.005196328370939542               57322.997927733835                           19.18152060963009                            
0.005344794811012039               55052.781099954824                           18.263206448760123                           
0.005493261243917372               52903.51574060702                            17.820081638800158                           
0.005641727669456453               50877.76808550845                            17.122496216451673                           
0.005790194087430198               48862.176749487626                           16.7058202351429                             
0.005938660497639517               47020.4074619652                             15.971238174026535                           
0.006087126899885325               45214.655883502914                           15.6944280981541                             
0.0062355932939685355              43491.22762092533                            15.078889800282656                           
0.0063840596796900595              41866.52741223817                            14.505009180439847                           
0.006532526056850811               40227.19645184154                            14.0823915950174                             
0.006680992425251704               38742.946177751364                           13.767903385607129                           
0.00682945878469365                37275.245380812856                           13.45392702152351                            
0.006977925134977566               35877.345016284235                           12.798098232484934                           
0.007126391475904361               34577.55224435879                            12.608605253493389                           
0.007274857807274953               33241.768981361085                           12.0667608626055                             
0.007423324128890251               32020.619580040348                           11.744272918037975                           
0.007571790440551173               30845.226093263675                           11.545902573127481                           
0.007720256742058629               29681.26854322447                            11.106020966146199                           
0.007868723033213537               28569.484154233058                           10.89603475200785                            
0.008017189313816805               27529.609383327814                           10.512193864788339                           
0.00816565558366935                26511.681698493772                           10.144719054001914                           
0.00831412184257209                25503.87843144973                            9.935171128577641                            
0.008462588090325933               24577.15533846622                            9.569094597578802                            
0.008611054326731796               23640.443973855166                           9.494739213402793                            
0.008759520551590594               22760.001269814802                           9.079027579840933                            
0.008907986764703241               21904.073053534794                           8.881900835453273                            
0.00905645296587065                21079.52287780831                            8.62962870866828                             
0.009204919154893739               20293.493954018366                           8.343096973339476                            
0.009353385331573419               19533.924754655905                           8.262331256436275                            
0.009501851495710607               18752.680903274006                           7.916088596519205                            
0.009650317647106216               18052.419542444935                           7.727153287954407                            
0.009798783785561163               17365.270629448372                           7.5213209194125294                           
0.00994724991087636                16698.0656609749                             7.284469077989834                            
0.010095716022852728               16053.040600750339                           7.1776602776336516                           
0.010244182121291176               15425.387762739712                           6.8761100303163305                           
0.010392648205992623               14806.87276728903                            6.817915740095773                            
0.010541114276757984               14218.000930927014                           6.539968320917644                            
0.010689580333388175               13637.282305675406                           6.331981816765138                            
0.010838046375684111               13090.793619855505                           6.24645227340056                             
0.010986512403446705               12567.04884299521                            5.990786191343544                            
0.01113497841647688                12060.166897117251                           5.914499798328046                            
0.011283444414575544               11558.167474679583                           5.6953269028363875                           
0.011431910397543616               11067.208429459291                           5.513701214987408                            
0.011580376365182016               10613.156255009842                           5.4634507119564555                           
0.011728842317291656               10165.735926545362                           5.218455382755161                            
0.011877308253673455               9727.70914102395                             5.099524626614755                            
0.012025774174128331               9315.848139462461                            4.944735109843589                            
0.012174240078457193               8899.59735952366                             4.808728346464198                            
0.012322705966460968               8508.168353007044                            4.725523554230325                            
0.012471171837940569               8137.987512769313                            4.513246264862937                            
0.01261963769269691                7769.565316327032                            4.431340407021274                            
0.012768103530530912               7417.576325429917                            4.259793483362198                            
0.01291656935124349                7074.742383373904                            4.183937351304828                            
