#####################################################################################################
# NeXus source file: References Rack 2 MIC AM Averaged
# NXdata: name = img{4}_azimuthalIntegration_Px_108                
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              0.72
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           9.29235244140796e-07
# GlobalNormalization                               0.7691791440170705
# AbsTimeStamps                                     nan
# TimeStamps                                        14.074506044387817
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)PR32M_00015{00004}_AzInt_Px_108          Sig(q)PR32M_00015{00004}_AzInt_Px_108        
0.0                                nan                                          nan                                          
0.0001484665654979606              nan                                          nan                                          
0.000296933130796833               nan                                          nan                                          
0.00044539969569752896             nan                                          nan                                          
0.0005938662600009603              nan                                          nan                                          
0.0007423328235080391              nan                                          nan                                          
0.0008907993860196767              nan                                          nan                                          
0.0010392659473367853              349971.1528656077                            476.9659602647769                            
0.0011877325072602765              326678.4029845376                            206.08504353203546                           
0.001336199065591062               303559.39469407796                           123.20304191830436                           
0.0014846656221300543              282295.6561746102                            103.89601940360633                           
0.0016331321766781643              262734.98016067425                           80.27998592578285                            
0.0017815987290363052              246291.04891099926                           74.30133129939371                            
0.0019300652790053877              230399.73757327365                           67.88449545942636                            
0.002078531826386324               216536.931144632                             61.67887119026648                            
0.0022269983709800266              203104.94205780758                           59.7352491342198                             
0.0023754649125874066              190880.5485874145                            52.8046457732304                             
0.002523931451009377               179463.5011220644                            52.08649675162628                            
0.002672397986046849               168457.68445330023                           46.7984777074597                             
0.0028208645175007347              158184.99086588412                           44.046968555462286                           
0.0029693310451719464              148833.99328257822                           42.52511589847462                            
0.0031177975688613966              140265.97317155346                           39.31167027834011                            
0.0032662640883699967              132312.3772607131                            37.54971670993425                            
0.0034147306034986585              124821.69817222033                           35.46798702541109                            
0.0035631971140482953              118535.03830762095                           33.662028226543576                           
0.0037116636198198188              112607.1571718219                            32.222543028872074                           
0.0038601301206141426              106975.50705430907                           30.051641385671314                           
0.004008596616232176               101668.3444655019                            29.586309340629704                           
0.004157063106474833               97100.61911823647                            28.08907323146871                            
0.004305529591143026               92778.11122667113                            26.79504778335169                            
0.004453996070037668               88657.68292901573                            26.115675329425358                           
0.004602462542959671               84924.8741295382                             24.495989148996454                           
0.004750929009709947               81390.18467287286                            23.85151631018337                            
0.004899395470089409               78004.61413451766                            22.86365945572754                            
0.00504786192389897                74886.43621672987                            22.230792396350918                           
0.005196328370939542               71844.81820044386                            21.50346904863642                            
0.005344794811012039               69096.31542550787                            20.48835353635097                            
0.005493261243917372               66376.61372635039                            19.987900851884564                           
0.005641727669456453               63871.023229530685                           19.210877739959955                           
0.005790194087430198               61393.03280452105                            18.751376791579904                           
0.005938660497639517               59037.03569928853                            17.920490051508857                           
0.006087126899885325               56788.26798101022                            17.612759679674028                           
0.0062355932939685355              54703.52208151084                            16.93434473961616                            
0.0063840596796900595              52616.52789836083                            16.28312845661247                            
0.006532526056850811               50616.33517073102                            15.818092112430156                           
0.006680992425251704               48722.7124528868                             15.460710037260233                           
0.00682945878469365                46929.14842539411                            15.116538931008792                           
0.006977925134977566               45155.255224087414                           14.377443164143289                           
0.007126391475904361               43522.84320169616                            14.165136778110176                           
0.007274857807274953               41877.687909509186                           13.56226445503338                            
0.007423324128890251               40321.88592549348                            13.196960166323414                           
0.007571790440551173               38827.62944034256                            12.971690130813032                           
0.007720256742058629               37399.23786603041                            12.483629015113594                           
0.007868723033213537               36023.741442421924                           12.25191306935144                            
0.008017189313816805               34656.88251195205                            11.810826829763263                           
0.00816565558366935                33412.35999176932                            11.404261832212477                           
0.00831412184257209                32133.888765416446                           11.167246387282466                           
0.008462588090325933               30936.5887914464                             10.750619006963316                           
0.008611054326731796               29781.073540072826                           10.67130711881793                            
0.008759520551590594               28676.618549500963                           10.204914775971693                           
0.008907986764703241               27597.095094232216                           9.983145101982977                            
0.00905645296587065                26564.749941760016                           9.700783368092836                            
0.009204919154893739               25544.566693364333                           9.373253580219112                            
0.009353385331573419               24586.76966380644                            9.28219744015403                             
0.009501851495710607               23656.24306716112                            8.903157766849645                            
0.009650317647106216               22738.615246728365                           8.684124543017955                            
0.009798783785561163               21868.728704801437                           8.451957956475695                            
0.00994724991087636                20997.363301973885                           8.179738525113995                            
0.010095716022852728               20215.745246103954                           8.065686600698326                            
0.010244182121291176               19441.4246249291                             7.730027402776375                            
0.010392648205992623               18647.466092098395                           7.661646115405454                            
0.010541114276757984               17915.24687696901                            7.351229682786219                            
0.010689580333388175               17201.336635494707                           7.121132379055361                            
0.010838046375684111               16493.113971971903                           7.020919378581078                            
0.010986512403446705               15825.959416925234                           6.7320046990630065                           
0.01113497841647688                15181.15446825506                            6.644862214503031                            
0.011283444414575544               14551.4958799252                             6.399119254879444                            
0.011431910397543616               13945.173368082058                           6.197668749960795                            
0.011580376365182016               13365.953882654841                           6.139555752801978                            
0.011728842317291656               12805.302326520534                           5.864887675334921                            
0.011877308253673455               12263.685994474876                           5.733596602780513                            
0.012025774174128331               11722.047553667218                           5.554254667062975                            
0.012174240078457193               11204.359982654976                           5.402948268679662                            
0.012322705966460968               10729.765127236416                           5.313971496445346                            
0.012471171837940569               10253.285616938423                           5.072876243499501                            
0.01261963769269691                9783.445316679574                            4.979375532399232                            
0.012768103530530912               9333.667739270251                            4.784933642138328                            
0.01291656935124349                8903.256235042974                            4.699985435055851                            
