#####################################################################################################
# NeXus source file: Cycling 7 MIC AM PR32 Assembly-Disassembly
# NXdata: name = img{0}_azimuthalIntegration_Px_0                  
#
#
# Exposure_msec                                     500.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              0.72
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.0564709619142507e-06
# GlobalNormalization                               0.43724957446887824
# AbsTimeStamps                                     nan
# TimeStamps                                        0.9271159172058105
# gapTime                                           1000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)PR32M_3mM8A2_00724{00000}_AzInt_Px_0     Sig(q)PR32M_3mM8A2_00724{00000}_AzInt_Px_0   
0.02212140850280929                14.233945029819502                           0.22969930021384485                          
0.022269872843528517               12.70635154810528                            0.21667299123465322                          
0.022418337154385373               11.731491661327823                           0.2045913800379394                           
0.02256680143518079                11.499979889016387                           0.20319761750610296                          
0.02271526568571569                11.108631744636774                           0.19649757029228995                          
0.02286372990579102                11.357197900356047                           0.19645720936901645                          
0.0230121940952077                 11.777904377262303                           0.201870681110142                            
0.023160658253766654               12.780111033029135                           0.20702135775168484                          
0.023309122381268824               13.437416949842673                           0.21481315274289295                          
0.023457586477515134               14.606387644523746                           0.2190821224630703                           
0.02360605054230651                15.904954203719106                           0.23162827582049705                          
0.0237545145754439                 17.889272575215415                           0.2443944429826459                           
0.02390297857672821                19.485246489195372                           0.25053252285195066                          
0.0240514425459604                 21.302112352675003                           0.2649549252617905                           
0.024199906482941378               23.379376455853286                           0.2752038919319186                           
0.02434837038747209                25.65632787887664                            0.28911406223389924                          
0.024496834259353457               27.79481330579419                            0.3000682996658099                           
0.02464529809838643                29.44498133795124                            0.30310584125114004                          
0.024793761904371926               31.947957626451526                           0.32147896327068054                          
0.02494222567711088                35.02151737180573                            0.33147020462362603                          
0.025090689416404226               36.15828305710587                            0.3400883270689838                           
0.025239153122052903               39.067867735734986                           0.3493777360058556                           
0.025387616793857842               41.17994368848322                            0.35796468484360694                          
0.025536080431619968               44.51354462738646                            0.3734441876963765                           
0.025684544035140224               46.485534061960664                           0.37878338480077994                          
0.025833007604219554               48.608352032528174                           0.3891782835238245                           
0.02598147113865888                51.1218463980586                             0.3943080036996296                           
0.026129934638259134               53.04140377591068                            0.40325467076121285                          
0.026278398102821256               55.00706925126457                            0.41148710527443033                          
0.026426861532146195               57.21322114321509                            0.41439276747060894                          
0.026575324926034868               59.1170568106211                             0.4206793991558465                           
0.02672378828428821                61.22661180350253                            0.4272814347527076                           
0.026872251606707177               62.72254560963298                            0.4356047452999556                           
0.027020714893092684               64.55112311164835                            0.4398771117717469                           
0.02716917814324569                66.38144639862362                            0.44146515467706426                          
0.027317641356967112               68.23955795993325                            0.45138340894062584                          
0.027466104534057904               69.9322776010964                             0.4528282170425901                           
0.027614567674318996               70.97275492742882                            0.45472938694632553                          
0.027763030777551316               72.86114705282087                            0.46251025195215817                          
0.02791149384355582                73.3863151326767                             0.46034890372486703                          
0.028059956872133442               74.43089372282265                            0.465084094453927                            
0.028208419863085112               76.01626956407144                            0.4694151316630703                           
0.028356882816211775               76.32045919365085                            0.46710861577104784                          
0.028505345731314382               77.12668763441224                            0.4695694184119054                           
0.028653808608193856               77.88971282891522                            0.4712977867541094                           
0.02880227144665114                78.60372655592016                            0.4737485767701186                           
0.028950734246487184               79.76300864268474                            0.47722939831096184                          
0.029099197007502926               79.962314114182                              0.47168224396356856                          
0.0292476597294993                 79.36133800285066                            0.47279112102783155                          
0.02939612241227725                79.41424465610042                            0.47006315219183487                          
0.02954458505563771                80.00955634736204                            0.47268516231738184                          
0.02969304765938165                80.08186723253412                            0.4706059434928624                           
0.029841510223309987               80.33079501907032                            0.471336880074536                            
0.029989972747223665               80.43177311249433                            0.47249088931594                             
0.03013843523092363                79.12676835042429                            0.46666422039207844                          
0.030286897674210833               79.1894469880067                             0.46187365469718134                          
0.030435360076886207               78.48381684244421                            0.46420628621806004                          
0.03058382243875071                77.1082848359818                             0.45819929692693745                          
0.030732284759605266               76.93916880933075                            0.45553257549211496                          
0.03088074703925083                75.92016131329211                            0.4541153854710423                           
0.031029209277488357               75.3789791337109                             0.4477335945538193                           
0.031177671474118773               75.15492736691887                            0.44942560599369785                          
0.03132613362894304                74.08493405956233                            0.44413225224950637                          
0.03147459574176209                72.95712201786921                            0.43971620984942017                          
