#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.4075279235839844
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_94
# img{1}_AzInt_Px_95
# img{2}_AzInt_Px_96
# img{3}_AzInt_Px_97
# img{4}_AzInt_Px_98
#
#####################################################################################################
q(A-1)                             I(q)Ave_119_PR8PLD_00013AzInt_Px   Sig(q)Ave_119_PR8PLD_00013AzInt_Px 
0.019449045490340475               3283.6090191453827                 1.1057740046773068                 
0.019597510334540942               3158.5761466334043                 1.0860807683187759                 
0.019745975152462365               3041.066009946931                  1.0870732893837447                 
0.019894439943905662               2926.6566773847508                 1.073708583530465                  
0.02004290470867175                2816.6069206753045                 1.0541308889637915                 
0.02019136944656156                2705.296004245517                  1.0378483160119474                 
0.02033983415737602                2597.1225499074058                 1.0240014805907474                 
0.020488298840916044               2496.529205151472                  1.0102992874717436                 
0.020636763496982576               2397.5395491537784                 0.9861793584698244                 
0.020785228125376524               2299.732899059877                  0.9781981142285787                 
0.02093369272589884                2204.2405563727248                 0.9584445294297677                 
0.02108215729835043                2114.27337671318                   0.939438295959518                  
0.021230621842532226               2027.0629429971145                 0.9273681992049119                 
0.02137908635824515                1941.698176899989                  0.9054075120543292                 
0.021527550845290146               1858.6708794623023                 0.8887433536765252                 
0.02167601530346813                1778.9566714723737                 0.874516294173915                  
0.02182447973258003                1703.2701249612594                 0.8621809009030758                 
0.02197294413242678                1626.8556408088928                 0.8356021816729571                 
0.02212140850280929                1554.536995355779                  0.8074986115603874                 
0.02226987284352852                1487.2055874252903                 0.7885410172987342                 
0.022418337154385373               1420.0896454044564                 0.7572037456613885                 
0.02256680143518079                1357.1725708142317                 0.7425606785587487                 
0.022715265685715684               1295.4705081682                    0.7138142070057143                 
0.022863729905791025               1234.1549509400666                 0.6889081903300094                 
0.023012194095207696               1176.5890551908542                 0.6787285275988267                 
0.02316065825376665                1119.6913030101985                 0.6518402638423675                 
0.02330912238126882                1065.434012451718                  0.6434439712036795                 
0.023457586477515134               1013.7167310412366                 0.6139571764384005                 
0.02360605054230651                962.1482362153862                  0.6060247183863541                 
0.0237545145754439                 914.847204415599                   0.5879135323330229                 
0.02390297857672821                868.0901438260469                  0.5625197127557329                 
0.0240514425459604                 821.9638744427393                  0.5536448683006476                 
0.024199906482941385               778.402114342797                   0.5341761750992436                 
0.02434837038747209                737.2042306349474                  0.521326777816707                  
0.024496834259353457               698.3116892670599                  0.5059494471510787                 
0.024645298098386437               659.4055513386478                  0.4825133395786144                 
0.024793761904371926               621.5742949640575                  0.47700374846668786                
0.02494222567711088                586.2729273139573                  0.456216731736445                  
0.025090689416404226               553.2339123952268                  0.4474933248053782                 
0.025239153122052903               521.5420946837002                  0.4294120030933903                 
0.025387616793857842               489.1361693583264                  0.41500807440072024                
0.025536080431619968               460.2591106579919                  0.40394754076815775                
0.025684544035140224               432.0760787600707                  0.38846877441716454                
0.025833007604219554               405.9779370091291                  0.37834551531730454                
0.02598147113865888                380.72089027132245                 0.36197608502540307                
0.026129934638259134               356.03262897100774                 0.3514474890706377                 
0.026278398102821256               332.8695008032503                  0.34050883358822753                
0.026426861532146195               310.8345390524577                  0.3249171357594989                 
0.026575324926034868               290.47558683901354                 0.3136851706340549                 
0.026723788284288213               270.2813799714416                  0.30199234497077937                
0.026872251606707177               251.2909356366403                  0.29330098145033945                
