#####################################################################################################
# NeXus source file: Cycling 7 MIC AM PR32 Assembly-Disassembly
# NXdata: name = img{0}_azimuthalIntegration_Px_282                
#
#
# Exposure_msec                                     500.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.00046066252769
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.03316188591951
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              0.72
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.0424389941408291e-06
# GlobalNormalization                               0.43144205854172724
# AbsTimeStamps                                     nan
# TimeStamps                                        0.9257798194885254
# gapTime                                           1000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)PR32M_3mM8A2_00818{00000}_AzInt_Px_282   Sig(q)PR32M_3mM8A2_00818{00000}_AzInt_Px_282 
0.0                                nan                                          nan                                          
0.0001484665654979606              nan                                          nan                                          
0.000296933130796833               nan                                          nan                                          
0.00044539969569752896             nan                                          nan                                          
0.0005938662600009603              nan                                          nan                                          
0.0007423328235080391              nan                                          nan                                          
0.0008907993860196767              nan                                          nan                                          
0.0010392659473367853              257690.465426423                             546.4783322157899                            
0.0011877325072602765              221569.0463569449                            226.6174336049154                            
0.001336199065591062               186410.90786468604                           128.91034265779982                           
0.0014846656221300543              159660.12823643268                           104.32720153354448                           
0.0016331321766781643              139042.36335450292                           77.9784178860813                             
0.0017815987290363052              124101.86826559187                           70.42290745413325                            
0.0019300652790053877              111798.8244881134                            63.13944111224093                            
0.002078531826386324               102146.11318263639                           56.56318568749158                            
0.0022269983709800266              93849.7384737108                             54.21749866694053                            
0.0023754649125874066              87048.93194651276                            47.61299821619564                            
0.002523931451009377               81256.31723715556                            46.79701567496218                            
0.002672397986046849               75835.79029710032                            41.92527613112542                            
0.0028208645175007347              71106.07508626799                            39.43113256145546                            
0.0029693310451719464              66862.16591834831                            38.05722952900887                            
0.0031177975688613966              63272.283684546004                           35.2536912852361                             
0.0032662640883699967              59764.16286092395                            33.69607833855467                            
0.0034147306034986585              56602.28984301051                            31.890476489703527                           
0.0035631971140482953              53872.57422226623                            30.300743285618026                           
0.0037116636198198188              51284.28330473152                            29.034975947918984                           
0.0038601301206141426              48919.90302340964                            27.134468850708164                           
0.004008596616232176               46530.10942767088                            26.724984690712958                           
0.004157063106474833               44547.11957256931                            25.403217989876524                           
0.004305529591143026               42675.3812114093                             24.264591670470118                           
0.004453996070037668               40908.23915065458                            23.686504536859278                           
0.004602462542959671               39204.62798219276                            22.22279622179434                            
0.004750929009709947               37655.64715912208                            21.661949792454802                           
0.004899395470089409               36210.17520078383                            20.79952513008215                            
0.00504786192389897                34811.517050322786                           20.23798858022062                            
0.005196328370939542               33478.59796687864                            19.59958809927923                            
0.005344794811012039               32287.096703954325                           18.700215977195786                           
0.005493261243917372               31091.934602719466                           18.265687501239494                           
0.005641727669456453               30000.915424669918                           17.579844726676615                           
0.005790194087430198               28953.52931442503                            17.193998397911795                           
0.005938660497639517               27973.358490861552                           16.47071399349531                            
0.006087126899885325               27045.348262521813                           16.229191961336028                           
0.0062355932939685355              26185.266016849386                           15.643782076296722                           
0.0063840596796900595              25310.21240733022                            15.079160408547848                           
0.006532526056850811               24538.79389700715                            14.705773354728517                           
0.006680992425251704               23818.453835509303                           14.433544629667187                           
0.00682945878469365                23224.474783246722                           14.198958537878834                           
0.006977925134977566               22707.06630734121                            13.613209657510328                           
0.007126391475904361               22365.006101623898                           13.558110336036744                           
0.007274857807274953               21992.66557172356                            13.12297513568043                            
0.007423324128890251               21629.72023172464                            12.905696534401661                           
0.007571790440551173               21458.837119716238                           12.876022576680171                           
0.007720256742058629               21691.276609205004                           12.694176850838035                           
0.007868723033213537               23034.206795819904                           13.081231736084689                           
0.008017189313816805               26765.15169846734                            13.858713597541156                           
0.00816565558366935                31937.65320472381                            14.887357397204307                           
0.00831412184257209                33394.01755115807                            15.200269956665581                           
0.008462588090325933               27720.80180525992                            13.587910039776041                           
0.008611054326731796               21176.140097802916                           12.014988391963481                           
0.008759520551590594               17586.205352935045                           10.670480899593958                           
0.008907986764703241               15651.714314820363                           10.038507894901398                           
0.00905645296587065                14363.97339359876                            9.524534220230727                            
0.009204919154893739               13368.177209036678                           9.053775127807802                            
0.009353385331573419               12583.744728719677                           8.866608355766939                            
0.009501851495710607               11856.27821856666                            8.415848010434333                            
0.009650317647106216               11267.795798981299                           8.16236536601336                             
0.009798783785561163               10692.871863442722                           7.891239984317519                            
0.00994724991087636                10196.295664688265                           7.610807900380719                            
0.010095716022852728               9730.549586139383                            7.471669624669228                            
0.010244182121291176               9301.568827257073                            7.139168013981334                            
0.010392648205992623               8900.428612249756                            7.067570449961912                            
0.010541114276757984               8520.753574450788                            6.7692430304871465                           
0.010689580333388175               8160.36297240646                             6.549003313667106                            
0.010838046375684111               7818.020748728382                            6.454217189126075                            
0.010986512403446705               7485.832619658977                            6.182042024376265                            
0.01113497841647688                7182.711558302032                            6.102816389766375                            
0.011283444414575544               6883.991525128872                            5.876774915565933                            
0.011431910397543616               6599.920560925153                            5.692961752285656                            
0.011580376365182016               6322.346833447033                            5.638046287641445                            
0.011728842317291656               6056.77825158983                             5.385650019589423                            
0.011877308253673455               5826.1050420851725                           5.276650002766308                            
0.012025774174128331               5579.438431709452                            5.116486166417825                            
0.012174240078457193               5358.633223493334                            4.989037966776921                            
0.012322705966460968               5139.250833488838                            4.91050921797083                             
0.012471171837940569               4931.615797157966                            4.697533302774465                            
0.01261963769269691                4727.889656513424                            4.621842547857365                            
0.012768103530530912               4554.540987835927                            4.462976176979221                            
