#####################################################################################################
# NeXus source file: Cycling 9 MIC AM PR8 50 mM 8A2 P1
# NXdata: name = img{0}_azimuthalIntegration_Px_399                
#
#
# Exposure_msec                                     500.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.000468596696937
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331612028394122
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              0.72
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.0725368481447128e-06
# GlobalNormalization                               0.4438988835090496
# AbsTimeStamps                                     nan
# TimeStamps                                        0.9157090187072754
# gapTime                                           1000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)PR8_50mM8A2_01302{00000}_AzInt_Px_399    Sig(q)PR8_50mM8A2_01302{00000}_AzInt_Px_399  
0.0                                nan                                          nan                                          
0.0001484666636574306              nan                                          nan                                          
0.0002969333271157728              nan                                          nan                                          
0.0004453999901759384              nan                                          nan                                          
0.000593866652638839               nan                                          nan                                          
0.0007423333143053864              nan                                          nan                                          
0.000890799974976492               nan                                          nan                                          
0.001039266634453068               357642.275869977                             634.6984098747204                            
0.0011877332925360254              285647.727366114                             253.6724904479256                            
0.0013361999490262763              209923.51614713517                           134.86580885851242                           
0.0014846666037247325              157824.57655229003                           102.26001472648704                           
0.0016331332564323052              116812.09899887045                           70.46346187130862                            
0.0017815999069499073              88224.70910386408                            58.53816741408436                            
0.0019300665550784496              64717.79779971222                            47.360163556592006                           
0.002078533200618844               46229.24829542134                            37.51462138359979                            
0.0022269998433720028              30783.191573191558                           30.612512820050977                           
0.0023754664831388372              19058.373459518454                           21.963721918679934                           
0.0025239331197202592              11021.552281695143                           16.99144001673195                            
0.0026723997529171815              6385.915636139637                            11.99415411749802                            
0.002820866382530514               4002.8676889701223                           9.22339331360848                             
0.002969333008361171               2919.858569054123                            7.840559778611838                            
0.003117799630210064               2544.1175809635315                           6.969243603979652                            
0.0032662662478781033              2429.109860684548                            6.697330495649609                            
0.003414732861166202               2462.5006566684538                           6.5576977938329275                           
0.0035631994698752723              2502.011874876266                            6.437738245707495                            
0.003711666073806226               2560.3091328460096                           6.395798036521818                            
0.003860132672759977               2557.4460344061954                           6.1164718822748405                           
0.004008599266537434               2541.4043714313725                           6.157529877973766                            
0.004157065854939512               2458.528970080043                            5.8835005664432485                           
0.004305532437767121               2265.5058513323756                           5.511706588179661                            
0.0044539990148211766              1949.5899782400832                           5.097842785092867                            
0.004602465585902588               1590.2822596213257                           4.412516636363138                            
0.004750932150812268               1243.6971452593727                           3.88113741034524                             
0.004899398709351132               954.9992326330708                            3.330111932799571                            
0.005047865261320088               755.8778680028632                            2.9400241627763597                           
0.005196331806520052               624.6077432803107                            2.6392845087213934                           
0.005344798344751936               553.6335035025913                            2.414140381024382                            
0.00549326487581665                533.1133881209441                            2.357985653377228                            
0.005641731399515109               531.9036039033675                            2.3077218462030133                           
0.005790197915648227               545.9638702562811                            2.327701530786373                            
0.005938664424016914               585.1825437709272                            2.3485781440926625                           
0.006087130924422084               632.0814581974178                            2.4459994035378445                           
0.0062355974166646505              682.5253750964205                            2.48995717010389                             
0.006384063900545526               738.8907753667557                            2.540028572298919                            
0.006532530375865622               779.8692934750827                            2.584588369125655                            
0.0066809968424258554              807.6985805418241                            2.62035474075286                             
0.006829463300027135               787.5496753726081                            2.5777555593085095                           
0.006977929748470379               737.3061543530815                            2.4183723120227265                           
0.007126396187556496               664.7428793465771                            2.3044151072904344                           
0.007274862617086402               588.3002650005952                            2.115982668729859                            
0.007423329036861009               506.51407881241386                           1.9470225067829936                           
