#####################################################################################################
# NeXus source file: Cycling 9 MIC AM PR8 50 mM 8A2 P1
# NXdata: name = img{0}_azimuthalIntegration_Px_372                
#
#
# Exposure_msec                                     500.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           15
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               288.1755905205494
# _sas_detc.center_eq                               956.9347235815438
# _sas_detc.dist_spec/detc                          6144.32372053
# _sas_detc.energy                                  12.000468596696937
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331612028394122
# _sas_detc.bias                                    0
# _sas_detc.mask                                    D:\JT Raw and Compiled Data\SAXS Data\SWING Apr 2026 Photo-DISA\20251558\published-data\mask_trazo_6m_april26.txt
# Normalization                                     true
# Normalization Factor                              0.72
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.069152778320495e-06
# GlobalNormalization                               0.44249829310575906
# AbsTimeStamps                                     nan
# TimeStamps                                        0.9338541030883789
# gapTime                                           1000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)PR8_50mM8A2_01293{00000}_AzInt_Px_372    Sig(q)PR8_50mM8A2_01293{00000}_AzInt_Px_372  
0.0                                nan                                          nan                                          
0.0001484666636574306              nan                                          nan                                          
0.0002969333271157728              nan                                          nan                                          
0.0004453999901759384              nan                                          nan                                          
0.000593866652638839               nan                                          nan                                          
0.0007423333143053864              nan                                          nan                                          
0.000890799974976492               nan                                          nan                                          
0.001039266634453068               381091.8821931109                            656.2118378782271                            
0.0011877332925360254              300847.5053819588                            260.74585894514655                           
0.0013361999490262763              220450.75767893944                           138.42461993027828                           
0.0014846666037247325              160884.78253502434                           103.4099301809793                            
0.0016331332564323052              115866.14543498826                           70.28854744829002                            
0.0017815999069499073              85931.37701554534                            57.86368886763648                            
0.0019300665550784496              61790.4954036913                             46.3498564230642                             
0.002078533200618844               43449.98434785891                            36.426981942580504                           
0.0022269998433720028              28636.213335045235                           29.572373213688156                           
0.0023754664831388372              17749.936048645835                           21.22988505715107                            
0.0025239331197202592              10380.097905133485                           16.515653223436434                           
0.0026723997529171815              6063.324579847365                            11.705761510350033                           
0.002820866382530514               3805.516387177431                            9.00737275709485                             
0.002969333008361171               2811.5436104517366                           7.705925412890971                            
0.003117799630210064               2452.5623760606554                           6.853514135730256                            
0.0032662662478781033              2355.6459306530533                           6.605708203959693                            
0.003414732861166202               2396.506676806812                            6.479459345658053                            
0.0035631994698752723              2446.2885291130915                           6.375712088688568                            
0.003711666073806226               2524.224794754177                            6.360610170064498                            
0.003860132672759977               2506.343268577179                            6.064629117815199                            
0.004008599266537434               2443.457719616074                            6.047255000095222                            
0.004157065854939512               2336.3383332575163                           5.744499927771439                            
0.004305532437767121               2127.545453348204                            5.3496965230072595                           
0.0044539990148211766              1830.4768918533177                           4.947469753853955                            
0.004602465585902588               1496.7523308563768                           4.287562331119192                            
0.004750932150812268               1173.858952954573                            3.7765556187893945                           
0.004899398709351132               912.1833338234286                            3.2597523952054965                           
0.005047865261320088               718.4181512968069                            2.870780315609093                            
0.005196331806520052               597.7430733186155                            2.5859851658366897                           
0.005344798344751936               538.8484708422866                            2.385453154933356                            
0.00549326487581665                511.56359539889155                           2.313488823753089                            
0.005641731399515109               519.9675231417391                            2.2852900603838338                           
0.005790197915648227               535.596014606597                             2.3091398444793887                           
0.005938664424016914               576.3593344274204                            2.334491117452642                            
0.006087130924422084               618.8420390175803                            2.4240744389884004                           
0.0062355974166646505              664.6473152266236                            2.461015389720942                            
0.006384063900545526               711.8157736148995                            2.4969998132011586                           
0.006532530375865622               746.1535541381791                            2.5320997343959735                           
0.0066809968424258554              769.9947702230406                            2.5625098531135615                           
0.006829463300027135               751.3955891835641                            2.5218735161539385                           
0.006977929748470379               706.1312767077864                            2.3704357204876154                           
0.007126396187556496               643.4465288158957                            2.2707866084066466                           
0.007274862617086402               567.0289044107695                            2.0806613962442255                           
0.007423329036861009               497.14813830449145                           1.9319876518742058                           
