#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3988909721374512
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_84
# img{1}_AzInt_Px_85
# img{2}_AzInt_Px_86
# img{3}_AzInt_Px_87
# img{4}_AzInt_Px_88
#
#####################################################################################################
q(A-1)                             I(q)Ave_117_water0p05_00011AzInt_Px          Sig(q)Ave_117_water0p05_00011AzInt_Px        
0.026426861532146195               1.3284322510367608                           0.021612675992880772                         
0.026575324926034868               1.3305551151085113                           0.021601520019560668                         
0.026723788284288213               1.3341085138670876                           0.021588200025838854                         
0.026872251606707177               1.3411277467976879                           0.021801917548238174                         
0.027020714893092684               1.347045135770132                            0.0217491832754335                           
0.027169178143245695               1.3104228091605055                           0.02122995437392585                          
0.02731764135696711                1.3536600799193506                           0.02175976717052105                          
0.027466104534057904               1.3163348035918179                           0.021264428750753777                         
0.027614567674318996               1.2970105789607391                           0.02104029509236901                          
0.027763030777551316               1.317670338399641                            0.021288781165863684                         
0.02791149384355582                1.2713424999443146                           0.020738831467691156                         
0.028059956872133442               1.2787355913590779                           0.02086498446932191                          
0.028208419863085102               1.259216122128801                            0.02067904704914738                          
0.028356882816211775               1.271377007740401                            0.020635327182857745                         
0.028505345731314382               1.2475784171611788                           0.02044112624663657                          
0.028653808608193856               1.272526840381134                            0.0206187137734489                           
0.02880227144665114                1.271100740477153                            0.02061998180445614                          
0.028950734246487187               1.2453546012664216                           0.02041016978457514                          
0.029099197007502926               1.2578699554520156                           0.020248761179330776                         
0.0292476597294993                 1.2677338337086508                           0.02045264607459817                          
0.02939612241227725                1.2292246170072296                           0.020017189102507382                         
0.02954458505563771                1.2621741471225447                           0.020320681975872702                         
0.02969304765938165                1.234699611389555                            0.020000550070355765                         
0.029841510223309987               1.2703772050761963                           0.02028777299222427                          
0.029989972747223665               1.2359595731218418                           0.02004727907701865                          
0.03013843523092363                1.2229688692812035                           0.019857477852965818                         
0.030286897674210833               1.2266982271210747                           0.019675717080812404                         
0.0304353600768862                 1.2071677622578996                           0.019705091295774628                         
0.03058382243875071                1.2092396395352556                           0.01963973349579429                          
0.030732284759605266               1.203830783321345                            0.01950307363751935                          
0.03088074703925083                1.2009700350947743                           0.019549305302012706                         
0.031029209277488357               1.2359392045375786                           0.019623032013439127                         
0.03117767147411878                1.1989468282485363                           0.01942904971302168                          
0.03132613362894304                1.209314731460236                            0.01942189254275782                          
0.03147459574176209                1.239095481407589                            0.01961390259151937                          
0.03162305781237687                1.2012289794521833                           0.01933446933878711                          
0.03177151984058835                1.1632018566949045                           0.018894507897962286                         
0.031919981826197444               1.1736917657375738                           0.01915609715692243                          
0.03206844376900511                1.1940295734485784                           0.01903455902148403                          
0.03221690566881231                1.2023944161674898                           0.01906882197911351                          
0.03236536752541998                1.1550193536089068                           0.018838798453219733                         
0.032513829338629056               1.2079838475687423                           0.019123826023786577                         
0.03266229110824052                1.1785282840759295                           0.019040749696140793                         
0.032810752834055275               1.191433463604506                            0.01883351393803661                          
0.032959214515874316               1.1274821662066965                           0.01838232275619401                          
0.03310767615349855                1.1590560381959967                           0.018743280425123292                         
0.033256137746728975               1.1548564123557459                           0.018511502913210597                         
0.033404599295366495               1.1534437205238715                           0.018510272764039194                         
0.03355306079921208                1.170151272986227                            0.018592581597266383                         
0.03370152225806669                1.1842072393432646                           0.01902111344601641                          
0.033849983671731254               1.1394546749179117                           0.018765519496757508                         
0.03399844504000674                1.196961194406863                            0.019379068852096122                         
0.034146906362694095               1.1531297328871557                           0.019144526902259373                         
0.03429536763959428                1.1619648478154505                           0.019414683115120235                         
0.03444382887050824                1.1313202420236876                           0.01903059615895776                          
0.034592290055236924               1.147747031550208                            0.01886630040470976                          
0.03474075119358127                1.167661343149089                            0.018855337988778545                         
0.034889212285342266               1.1479047089431869                           0.01862147797415669                          
0.03503767333032085                1.1695960517227664                           0.01876465065263115                          
0.03518613432831797                1.14504339404555                             0.01850458576579922                          
0.03533459527913459                1.1686683086745027                           0.018580749690226224                         
0.035483056182571665               1.0902206500280407                           0.01801587410458039                          
0.03563151703843015                1.1853827975312259                           0.018631099006464612                         
0.03577997784651099                1.1330551436284615                           0.01822537206556507                          
0.03592843860661516                1.1387579083830737                           0.018171930269426394                         
0.0360768993185436                 1.12622950869055                             0.018013336816258337                         
0.03622535998209726                1.1112790698908734                           0.01797067128632123                          
0.036373820597077125               1.1432778253096156                           0.01808133498693324                          
0.036522281163284126               1.1372460802014281                           0.01811094723561276                          
0.036670741680519245               1.1643941629024457                           0.018131794953689107                         
0.03681920214858341                1.1236316718420278                           0.017792890489471264                         
0.036967662567277605               1.1136851748950964                           0.01781725696095649                          
0.0371161229364028                 1.10160916904009                             0.017534527998347867                         
0.0372645832557599                 1.1308474637202404                           0.01787803812350153                          
0.037413043525149924               1.098589798535418                            0.017602807534986838                         
0.03756150374437381                1.1208463433256202                           0.01757771830653048                          
0.037709963913232517               1.105617491982453                            0.0175120246894348                           
0.037858424031527                  1.1149856922815302                           0.017460062486225607                         
0.03800688409905824                1.1349901593654832                           0.017817065718553286                         
0.03815534411562716                1.1075417581662514                           0.017384039228498578                         
