#####################################################################################################
# NeXus source file: noemi5saxs
# NXdata: name = img{0}_azimuthalIntegration_Px_28                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.3776028731281363e-06
# GlobalNormalization                               32.008203561521334
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3606491088867188
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)8SN_00197{00000}_AzInt_Px_28   Sig(q)8SN_00197{00000}_AzInt_Px_28 
0.04057779773087095                0.7185231248190042                 0.004659549787049543               
0.040726429362412435               0.7127869721318411                 0.004568584103588711               
0.04087506093921912                0.7069504135062996                 0.004604099292439296               
0.04102369246109126                0.6874303952811898                 0.004529238559131938               
0.04117232392782917                0.6973844468235412                 0.004525323112491347               
0.041320955339233106               0.684693324177994                  0.004513752938269951               
0.041469586695103346               0.6863146040284702                 0.004489265610390879               
0.04161821799524017                0.6808801685636131                 0.004492619534505893               
0.041766849239443855               0.669455136630009                  0.004452656804576955               
0.04191548042751469                0.6781884275563144                 0.0044397220111669885              
0.042064111559252944               0.6666800287192273                 0.0044142284228101325              
0.0422127426344589                 0.6540947134090104                 0.004360146988861693               
0.042361373652932834               0.6856590202634315                 0.004464111346454485               
0.04251000461447503                0.6570684322627129                 0.004460162865730276               
0.04265863551888578                0.6605282538513226                 0.0044915191845097185              
0.042807266365965366               0.6519185577602794                 0.004526775617419637               
0.04295589715551405                0.6496111729892015                 0.00452331161106366                
0.04310452788733213                0.6449316450136207                 0.0045298812033895165              
0.04325315856121989                0.6445888845467512                 0.004514906490203164               
0.0434017891769776                 0.6438862034668641                 0.004561180535245119               
0.043550419734405564               0.6334970179358496                 0.004519563080308963               
0.04369905023330405                0.6318492338456206                 0.004502082206051336               
0.043847680673473347               0.6301775651901508                 0.0045358823582003025              
0.04399631105471376                0.6344189058114905                 0.004504298604722888               
0.04414494137682554                0.6173722302239771                 0.004491910679046253               
0.044293571639608995               0.6136311419646248                 0.0044619754947028325              
0.04444220184286442                0.6261189497087026                 0.004500146013543739               
0.044590831986392084               0.6171927535169837                 0.004477233392323105               
