#####################################################################################################
# NeXus source file: noemi5saxs
# NXdata: name = img{0}_azimuthalIntegration_Px_26                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.3448901241046727e-06
# GlobalNormalization                               31.248132317315537
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3547160625457764
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)6_00195{00000}_AzInt_Px_26     Sig(q)6_00195{00000}_AzInt_Px_26   
0.0                                nan                                nan                                
0.00014863910320409943             nan                                nan                                
0.0002972782062084175              nan                                nan                                
0.0004459173088131729              nan                                nan                                
0.0005945564108185842              nan                                nan                                
0.0007431955120248703              nan                                nan                                
0.0008918346122322496              nan                                nan                                
0.001040473711240941               nan                                nan                                
0.001189112808851163               349.0368804994287                  1.6710661560765814                 
0.0013377519048631344              286.3771363557458                  0.6179474343739014                 
0.001486390999077074               250.3107964176463                  0.43161203921277086                
0.0016350300912932002              206.11275464198073                 0.3372301751376035                 
0.0017836691813117322              179.9496871538273                  0.3235803934838708                 
0.0019323082689328885              161.00164677893233                 0.2859781713378331                 
0.0020809473539568878              147.41640392212213                 0.25249050573009024                
0.0022295864361839487              136.27853124959125                 0.236458228773795                  
0.0023782255154142914              128.38057178587522                 0.2113215349166595                 
0.002526864591448133               122.97259070599222                 0.213915847442565                  
0.0026755036640856928              117.95077597690117                 0.19051174813082422                
0.00282414273312719                114.86465451755694                 0.18710551711612688                
0.002972781798372844               110.9535281397459                  0.17805312171832907                
0.0031214208596228726              108.90334512025612                 0.16971333905606134                
0.003270059916677496               106.54836287679912                 0.17071375746306888                
0.0034186989693369323              104.57585358806183                 0.15516593381135962                
0.0035673380174014                 102.93072660277588                 0.15449735748632534                
0.0037159770606711206              101.39005970306137                 0.15169673106448667                
0.0038646160989463108              100.40638383535675                 0.14685056707413405                
0.004013255132027191               98.98600712805322                  0.14483934054685                   
0.00416189415971398                97.9164873179134                   0.1345838602833362                 
0.004310533181806896               96.81938325814205                  0.13580465176224685                
