#####################################################################################################
# NeXus source file: noemi5saxs
# NXdata: name = img{0}_azimuthalIntegration_Px_21                 
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000513668149837
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331573224991384
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.9589104683430584e-06
# GlobalNormalization                               45.514717087620085
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3574309349060059
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)emptycap_00190{00000}_AzInt_Px_21        Sig(q)emptycap_00190{00000}_AzInt_Px_21      
0.041469586695103346               0.025958051703550547                         0.0007321573967767419                        
0.04161821799524017                0.025933338596214012                         0.0007352723595524119                        
0.041766849239443855               0.02640861791354597                          0.0007416278774419836                        
0.04191548042751469                0.025855989311837104                         0.0007269690085297414                        
0.042064111559252944               0.02530228049383948                          0.0007211583550240987                        
0.0422127426344589                 0.02505887355598382                          0.0007156757629194455                        
0.042361373652932834               0.026510094267657845                         0.0007361075700781595                        
0.04251000461447503                0.025655904600349316                         0.0007390840135862607                        
0.04265863551888578                0.02717034150913418                          0.0007639234372388571                        
0.042807266365965366               0.025000957950555142                         0.0007434047765218226                        
0.04295589715551405                0.025870917097285232                         0.0007569904540205628                        
0.04310452788733213                0.026201507930711947                         0.0007656809440945901                        
0.04325315856121989                0.025886726826310616                         0.0007587534007691299                        
0.0434017891769776                 0.02601718736065305                          0.0007688782949554231                        
0.043550419734405564               0.024988453380678555                         0.0007527462138025956                        
0.04369905023330405                0.025198576301767455                         0.0007539619302942501                        
0.043847680673473347               0.025232935165895875                         0.0007611476758342883                        
0.04399631105471376                0.026538091718560697                         0.0007725537182039812                        
0.04414494137682554                0.025121452572486623                         0.000759861895377901                         
0.044293571639608995               0.025737450356692813                         0.0007663214325590239                        
0.04444220184286442                0.02554380390674996                          0.0007622469467697104                        
0.044590831986392084               0.02560434765351334                          0.0007647348976339512                        
0.04473946206999227                0.025691857946134468                         0.0007656430009516018                        
0.044888092093465295               0.026722934978989758                         0.0007907716718703789                        
0.04503672205661142                0.024280877103727404                         0.0007412496645321185                        
0.04518535195923094                0.025151768824412783                         0.0007667652053324145                        
0.04533398180112416                0.025554004207094298                         0.0007683894590467354                        
0.04548261158209136                0.02611154307493081                          0.0007791887244738946                        
0.04563124130193283                0.024416826448053295                         0.0007611697648217956                        
0.04577987096044885                0.024045687102173578                         0.0007441953330229496                        
0.045928500557439744               0.025172716818286568                         0.0007724454722152285                        
0.04607713009270576                0.025469555215812484                         0.0007757324881814278                        
0.04622575956604723                0.025572221527515236                         0.0007756283702710841                        
0.04637438897726441                0.025044302987866644                         0.0007692296514978206                        
0.04652301832615762                0.025999647181653755                         0.000777930623591388                         
0.04667164761252716                0.024830528565071713                         0.0007721927060403617                        
0.0468202768361733                 0.02549505913650141                          0.0007711625712062098                        
0.04696890599689635                0.02504486366244048                          0.0007663603824791247                        
0.04711753509449661                0.025474456536795104                         0.0007737315150758981                        
0.04726616412877436                0.026197582102317395                         0.000775565332245871                         
0.0474147930995299                 0.024036544073941932                         0.0007507755021657585                        
0.04756342200656354                0.02552064429038887                          0.0007642830017234261                        
0.04771205084967556                0.02493039600926613                          0.0007589592437164486                        
0.04786067962866626                0.025032482300291186                         0.0007617141792343494                        
0.048009308343335964               0.025089382308277796                         0.000752719106144587                         
0.04815793699348494                0.02424445073816504                          0.0007496292210288858                        
0.048306565578913496               0.02541753200965711                          0.0007564607660529743                        
0.04845519409942194                0.024262826414848976                         0.0007491238897089027                        
0.04860382255481056                0.026288735277821128                         0.0007810066616661809                        
