#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.292309045791626
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_449
# img{1}_AzInt_Px_450
# img{2}_AzInt_Px_451
# img{3}_AzInt_Px_452
# img{4}_AzInt_Px_453
#
#####################################################################################################
q(A-1)                             I(q)Ave_601_RN65_00480AzInt_Px     Sig(q)Ave_601_RN65_00480AzInt_Px   
0.0                                nan                                nan                                
0.00014689338978582289             nan                                nan                                
0.0002937867793788173              nan                                nan                                
0.0004406801685861551              nan                                nan                                
0.0005875735572150078              nan                                nan                                
0.000734466945072547               nan                                nan                                
0.0008813603319659446              153042.5344847957                  125.1700133483253                  
0.0010282537177023717              118189.9553238207                  67.35971300853086                  
0.0011751471020890007              89834.98026659928                  47.949835717182665                 
0.0013220404849330024              67794.91837800795                  30.087743173830393                 
0.0014689338660415494              55081.656865720615                 20.31264479803497                  
0.001615827245221813               44051.770394522595                 15.828499017689328                 
0.0017627206222809652              35657.42519228272                  13.74092500834181                  
0.0019096139970261761              30046.01224689465                  12.102582936305085                 
0.00205650736926462                25468.301268011885                 10.647076404886894                 
0.0022034007388034675              21932.009863552816                 9.008555065997882                  
0.0023502941054498903              19059.009786521023                 8.25003730372899                   
0.00249718746901106                16811.161004936843                 7.450961390957549                  
0.0026440808292941477              15063.284366213542                 6.941914302792805                  
0.0027909741861063277              13669.218507869178                 6.293234391815206                  
0.002937867539254769               12549.204407706751                 5.840148866511393                  
0.0030847608885466466              11530.245942262025                 5.525165224863562                  
0.0032316542337891296              10789.789113117225                 5.068351130484837                  
0.003378547574789392               10115.765256885014                 4.926623784361483                  
0.003525440911354604               9530.84109773068                   4.622323872812492                  
0.0036723342432919393              9051.579936650587                  4.424589725694124                  
0.003819227570408569               8562.824489644529                  4.173257170135498                  
0.003966120892511665               8207.433213670198                  4.0457445640808745                 
0.0041130142094083985              7872.798343915577                  3.8397049698208194                 
0.004259907520905947               7558.701162580552                  3.7062559884944504                 
0.004406800826811476               7244.312246442496                  3.5861686447290113                 
0.0045536941269321615              7012.524931318068                  3.4784228202050493                 
0.004700587421075174               6783.9730233292485                 3.3027869798125167                 
0.004847480709047686               6571.336186962525                  3.2591573874030586                 
0.004994373990656874               6374.353236165314                  3.1286596804040636                 
0.005141267265709907               6173.38006532289                   3.0411641728363596                 
0.005288160534013955               6003.923218693982                  2.942273803829583                  
0.0054350537953761924              5856.408450037021                  2.8789964623533337                 
0.005581947049603794               5713.787321170181                  2.824268882386909                  
0.005728840296503931               5543.01869540795                   2.6915018090468465                 
0.005875733535883777               5400.812635031195                  2.662422120917034                  
0.006022626767550501               5285.5776742053                    2.5584433626929717                 
0.006169519991311281               5157.642915708261                  2.5272908012278723                 
0.006316413206973287               5043.9410874259365                 2.4744579597467977                 
0.0064633064143436916              4911.927656184396                  2.404147735988616                  
0.006610199613229671               4797.98626497226                   2.3536622821936093                 
0.006757092803438396               4695.436298328185                  2.2858038094469206                 
0.0069039859847770365              4592.715698839158                  2.2525159757744775                 
0.007050879157052775               4469.74702160098                   2.1756946051079296                 
0.007197772320072774               4376.28690648404                   2.1345058353590067                 
0.007344665473644211               4277.577200712759                  2.1247504214368957                 
0.007491558617574263               4189.092654080154                  2.0504765344684843                 
0.007638451751670097               4087.8128896921044                 2.0027602199169636                 
0.0077853448757388925              3987.438014312897                  1.9562645721259322                 
0.007932237989587821               3898.042096757895                  1.9192750210415497                 
0.008079131093024057               3804.133009913124                  1.8873245236973148                 
0.008226024185854768               3721.706993143182                  1.8416701015466184                 
0.008372917267887137               3633.3448414850654                 1.8116303250533867                 
0.008519810338928333               3541.8403858153097                 1.765458273452324                  
0.008666703398785528               3460.4837923515215                 1.735149017009182                  
0.008813596447265907               3380.2241853446076                 1.688798414952664                  
0.00896048948417663                3296.84530872913                   1.665553646635178                  
0.009107382509324882               3208.5503961508084                 1.6188859199481478                 
0.009254275522517827               3127.177033529671                  1.5877036166466327                 
0.00940116852356265                3052.562814347172                  1.5625089188432493                 
0.00954806151226652                2979.9841728414517                 1.5279873742585257                 
0.009694954488436613               2904.694128273542                  1.4933995292191338                 
0.009841847451880105               2824.021465405357                  1.4670242409860514                 
0.009988740402404167               2747.4708781677555                 1.4328527126600152                 
0.010135633339815977               2675.4475075945875                 1.415670757121907                  
0.010282526263922707               2603.9744524468088                 1.366949343207575                  
0.010429419174531539               2531.3808715272826                 1.3509209170981513                 
0.010576312071449642               2462.2819949563936                 1.3036017471235954                 
0.010723204954484193               2392.42025046616                   1.290789671548684                  
0.010870097823442365               2326.412348251417                  1.2671248111356521                 
0.01101699067813134                2258.725569763846                  1.2347587156849988                 
0.01116388351835829                2191.5907383516032                 1.2136061306578911                 
0.011310776343930387               2127.2578895905453                 1.1740240501191201                 
0.01145766915465481                2065.66531646356                   1.1630534624055002                 
0.01160456195033874                2004.46339920457                   1.1348576684388039                 
0.011751454730789345               1941.2769228449638                 1.1053251868861989                 
0.011898347495813807               1884.0970128696554                 1.0911632854827125                 
0.012045240245219295               1822.0116085539717                 1.0536990603065772                 
0.012192132978812997               1765.2994429415899                 1.038201555753068                  
0.012339025696402078               1709.7428751203047                 1.0137043241266537                 
0.012485918397793718               1654.6497088935405                 0.9847902403699071                 
0.012632811082795107               1600.0904466500217                 0.980659381542371                  
0.012779703751213404               1547.2455637051098                 0.9415722934115885                 
0.012926596402855789               1496.8634073485719                 0.9313430090709325                 
0.013073489037529449               1444.8874745325297                 0.9040108083137979                 
0.013220381655041554               1394.5304810363305                 0.8792567445150226                 
0.01336727425519928                1346.4258557941544                 0.8686756432323586                 
0.013514166837809807               1301.8096806509209                 0.8382513679760096                 
0.013661059402680318               1256.1789929936228                 0.8300196991709319                 
