#DOI-https://pubs.acs.org/doi/10.1021/acs.nanolett.4c04923.Solvent file for truncated tetrahedron ,solvent was 2.5 milimolar CTSE.It was measured in october 2023 at SWING beam line at SOLEIL cynclotron. 
#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.2897300720214844
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_263
# img{1}_AzInt_Px_264
# img{2}_AzInt_Px_265
# img{3}_AzInt_Px_266
# img{4}_AzInt_Px_267
#
#####################################################################################################
q(A-1)                             I(q)Ave_363_CTAC_2p5_00021AzInt_Px           Sig(q)Ave_363_CTAC_2p5_00021AzInt_Px         
0.031434866529853084               3.096357016851698                            0.034880927922297446                         
0.03158175546537905                3.173255202456655                            0.03555594422764129                          
0.0317286443594494                 3.17883491267328                             0.03558720272430814                          
0.03187553321187133                3.0796397914721494                           0.03468820412091972                          
0.032022422022452056               3.056118161704375                            0.03457493247096617                          
0.032169310790998766               3.080171528907697                            0.03451511978473968                          
0.03231619951731869                3.014991262990617                            0.034597990182896124                         
0.03246308820121902                3.0221038443378943                           0.03428459180804847                          
0.032609976842506966               2.933627686003782                            0.03368428314907563                          
0.03275686544098974                2.987950190606123                            0.03389931338577143                          
0.03290375399647455                2.902524011772022                            0.03331836270090996                          
0.033050642508768595               2.9441185345756127                           0.03382034988868554                          
0.0331975309776791                 2.8885363066147156                           0.03325654280701314                          
0.03334441940301325                2.945817695136138                            0.03330788574664138                          
0.033491307784578275               2.9112932295547647                           0.033203156338887554                         
0.033638196122181385               2.8832890726201503                           0.03304318191347761                          
0.03378508441562977                2.820440866033258                            0.03259156312048579                          
0.03393197266473066                2.8265337920029485                           0.032397007765204766                         
0.03407886086929125                2.764357907834055                            0.03230131566362303                          
0.03422574902911878                2.7901425923471495                           0.03234527544320502                          
0.03437263714402042                2.7667631690630516                           0.032069935459312915                         
0.03451952521380341                2.7636890492082227                           0.03188047577879017                          
0.03466641323827495                2.7391251116111723                           0.032083223974958955                         
0.03481330121724226                2.6882009327651764                           0.03248241088379117                          
0.03496018915051253                2.7513296192650136                           0.03312692599203333                          
0.03510707703789302                2.7525780272948617                           0.03300112517726324                          
0.035253964879190906               2.652903561369324                            0.032719504729099354                         
0.035400852674213404               2.642542738336682                            0.0322789884435392                           
0.035547740422767746               2.684185962185074                            0.03231146856389095                          
0.03569462812466112                2.6226486744284676                           0.031618845417742694                         
0.03584151577970077                2.6429535312266452                           0.031515146236640694                         
0.035988403387693886               2.6349997547114428                           0.03151905367350177                          
0.0361352909484477                 2.556005578170999                            0.03094157366317011                          
0.03628217846176941                2.6212152320726463                           0.03119831944311492                          
