<X> <Y> <dY>
1.573741642693332e-02 1.474804785983609e+01 3.508335148716364e-02
1.588588186341031e-02 1.118948521372639e+01 3.034871622970351e-02
1.603434727858518e-02 8.459529354161312e+00 2.622672873320639e-02
1.618281267225884e-02 6.392754250250045e+00 2.313153955555045e-02
1.633127804423223e-02 4.899155146406280e+00 1.993179032166971e-02
1.647974339430625e-02 4.017059888139242e+00 1.807107781014262e-02
1.662820872228182e-02 3.572812680873009e+00 1.700633068367626e-02
1.677667402795988e-02 3.650880197301606e+00 1.706719388194310e-02
1.692513931114134e-02 4.120208522895027e+00 1.811368376612415e-02
1.707360457162713e-02 4.946912436786588e+00 1.945320071872830e-02
1.722206980921815e-02 6.127483297372745e+00 2.194968368991683e-02
1.737053502371535e-02 7.494846525429701e+00 2.369568098839692e-02
1.751900021491964e-02 9.205651954485418e+00 2.610508118247379e-02
1.766746538263194e-02 1.109626797148475e+01 2.881758544966354e-02
1.781593052665317e-02 1.313556781237828e+01 3.088592803076677e-02
1.796439564678426e-02 1.525373068766164e+01 3.351328641126493e-02
1.811286074282614e-02 1.746241006931828e+01 3.540133932464016e-02
1.826132581457971e-02 1.967326719770516e+01 3.735567618781310e-02
1.840979086184591e-02 2.216092894881745e+01 3.962995267800738e-02
1.855825588442566e-02 2.449437589545955e+01 4.124601736426112e-02
1.870672088211989e-02 2.681456931378721e+01 4.334946158503195e-02
1.885518585472951e-02 2.910084489977050e+01 4.550915712144035e-02
1.900365080205546e-02 3.138972363303984e+01 4.769787776355202e-02
1.915211572389865e-02 3.352599558937382e+01 4.935594751482737e-02
1.930058062006001e-02 3.571396297282644e+01 5.125094347075121e-02
1.944904549034047e-02 3.767297238936438e+01 5.383060375803912e-02
1.959751033454094e-02 3.955388666153549e+01 5.523623248997932e-02
1.974597515246237e-02 4.127655880025171e+01 5.755425266096677e-02
1.989443994390566e-02 4.300012682938983e+01 5.914449314912477e-02
2.004290470867175e-02 4.428647646642101e+01 6.005846488286260e-02
2.019136944656156e-02 4.562158963311263e+01 6.122919779552269e-02
2.033983415737602e-02 4.678528566519488e+01 6.244313871318716e-02
2.048829884091604e-02 4.772883695055047e+01 6.346249154280088e-02
